Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
178,B1035.022,2,Fraction Needed,1
178,B1035.022,2,Fraction Damaged,0
178,B1035.022,3,Number in DS,0
178,B1035.022,3,Fraction Needed,0.37135938690655
178,B1035.022,3,Fraction Damaged,0

178,B1035.032,-,Total in Building,144
178,B1035.032,-,Caused Unsafe Placard,False
178,B1035.032,1,Number in DS,0
178,B1035.032,1,Fraction Needed,0
178,B1035.032,1,Fraction Damaged,0
178,B1035.032,2,Number in DS,0
178,B1035.032,2,Fraction Needed,0.326759269149667
178,B1035.032,2,Fraction Damaged,0
178,B1035.032,3,Number in DS,0
178,B1035.032,3,Fraction Needed,0.259740057034392
178,B1035.032,3,Fraction Damaged,0

178,B2022.001,-,Total in Building,4050
178,B2022.001,-,Caused Unsafe Placard,False
178,B2022.001,1,Number in DS,0
178,B2022.001,1,Fraction Needed,0
178,B2022.001,1,Fraction Damaged,0
178,B2022.001,2,Number in DS,0
178,B2022.001,2,Fraction Needed,1
178,B2022.001,2,Fraction Damaged,0

178,B3011.011,-,Total in Building,549
178,B3011.011,-,Caused Unsafe Placard,False
178,B3011.011,1,Number in DS,0
178,B3011.011,1,Fraction Needed,0
178,B3011.011,1,Fraction Damaged,0
178,B3011.011,2,Number in DS,0
178,B3011.011,2,Fraction Needed,0.414411468208685
178,B3011.011,2,Fraction Damaged,0

178,B1031.021b,-,Total in Building,40
178,B1031.021b,-,Caused Unsafe Placard,False
178,B1031.021b,1/0,Number in DS,0
178,B1031.021b,1/0,Fraction Needed,0
178,B1031.021b,1/0,Fraction Damaged,0
178,B1031.021b,1/1,Number in DS,0
178,B1031.021b,1/1,Fraction Needed,0
178,B1031.021b,1/1,Fraction Damaged,0
178,B1031.021b,2,Number in DS,0
178,B1031.021b,2,Fraction Needed,0.0144054374898483
178,B1031.021b,2,Fraction Damaged,0


179,-,-,Has Unsafe Placard,False
179,-,-,Collapse,False
179,-,-,Residual Drift,False

179,B1031.001,-,Total in Building,20
179,B1031.001,-,Caused Unsafe Placard,False
179,B1031.001,1/0,Number in DS,0
179,B1031.001,1/0,Fraction Needed,0
179,B1031.001,1/0,Fraction Damaged,0
179,B1031.001,1/1,Number in DS,0
179,B1031.001,1/1,Fraction Needed,0
179,B1031.001,1/1,Fraction Damaged,0
179,B1031.001,2,Number in DS,0
179,B1031.001,2,Fraction Needed,0.227416221544573
179,B1031.001,2,Fraction Damaged,0
179,B1031.001,3,Number in DS,0
179,B1031.001,3,Fraction Needed,0.146318675423492
179,B1031.001,3,Fraction Damaged,0

179,B1035.022,-,Total in Building,36
179,B1035.022,-,Caused Unsafe Placard,False
179,B1035.022,1,Number in DS,0
179,B1035.022,1,Fraction Needed,0
179,B1035.022,1,Fraction Damaged,0
179,B1035.022,2,Number in DS,0
179,B1035.022,2,Fraction Needed,1
179,B1035.022,2,Fraction Damaged,0
179,B1035.022,3,Number in DS,0
179,B1035.022,3,Fraction Needed,0.371957694977718
179,B1035.022,3,Fraction Damaged,0

179,B1035.032,-,Total in Building,144
179,B1035.032,-,Caused Unsafe Placard,False
179,B1035.032,1,Number in DS,0
179,B1035.032,1,Fraction Needed,0
179,B1035.032,1,Fraction Damaged,0
179,B1035.032,2,Number in DS,0
179,B1035.032,2,Fraction Needed,0.160015208236523
179,B1035.032,2,Fraction Damaged,0
179,B1035.032,3,Number in DS,0
179,B1035.032,3,Fraction Needed,0.87404586296633
179,B1035.032,3,Fraction Damaged,0

179,B2022.001,-,Total in Building,4050
179,B2022.001,-,Caused Unsafe Placard,False
179,B2022.001,1,Number in DS,0
179,B2022.001,1,Fraction Needed,0
179,B2022.001,1,Fraction Damaged,0
179,B2022.001,2,Number in DS,0
179,B2022.001,2,Fraction Needed,1
179,B2022.001,2,Fraction Damaged,0

179,B3011.011,-,Total in Building,549
179,B3011.011,-,Caused Unsafe Placard,False
179,B3011.011,1,Number in DS,0
179,B3011.011,1,Fraction Needed,0
179,B3011.011,1,Fraction Damaged,0
179,B3011.011,2,Number in DS,0
179,B3011.011,2,Fraction Needed,0.424048910723824
179,B3011.011,2,Fraction Damaged,0

179,B1031.021b,-,Total in Building,40
179,B1031.021b,-,Caused Unsafe Placard,False
179,B1031.021b,1/0,Number in DS,0
179,B1031.021b,1/0,Fraction Needed,0
179,B1031.021b,1/0,Fraction Damaged,0
179,B1031.021b,1/1,Number in DS,0
179,B1031.021b,1/1,Fraction Needed,0
179,B1031.021b,1/1,Fraction Damaged,0
179,B1031.021b,2,Number in DS,0
179,B1031.021b,2,Fraction Needed,0.0239411062648485
179,B1031.021b,2,Fraction Damaged,0


180,-,-,Has Unsafe Placard,False
180,-,-,Collapse,False
180,-,-,Residual Drift,False

180,B1031.001,-,Total in Building,20
180,B1031.001,-,Caused Unsafe Placard,False
180,B1031.001,1/0,Number in DS,0
180,B1031.001,1/0,Fraction Needed,0
180,B1031.001,1/0,Fraction Damaged,0
180,B1031.001,1/1,Number in DS,0
180,B1031.001,1/1,Fraction Needed,0
180,B1031.001,1/1,Fraction Damaged,0
180,B1031.001,2,Number in DS,0
180,B1031.001,2,Fraction Needed,0.411743111817548
180,B1031.001,2,Fraction Damaged,0
180,B1031.001,3,Number in DS,0
180,B1031.001,3,Fraction Needed,0.162604525958123
180,B1031.001,3,Fraction Damaged,0

180,B1035.022,-,Total in Building,36
180,B1035.022,-,Caused Unsafe Placard,False
180,B1035.022,1,Number in DS,0
180,B1035.022,1,Fraction Needed,0
180,B1035.022,1,Fraction Damaged,0
180,B1035.022,2,Number in DS,0
180,B1035.022,2,Fraction Needed,0.306539157116062
180,B1035.022,2,Fraction Damaged,0
180,B1035.022,3,Number in DS,0
180,B1035.022,3,Fraction Needed,0.778287692695096
180,B1035.022,3,Fraction Damaged,0

180,B1035.032,-,Total in Building,144
180,B1035.032,-,Caused Unsafe Placard,False
180,B1035.032,1,Number in DS,0
180,B1035.032,1,Fraction Needed,0
180,B1035.032,1,Fraction Damaged,0
180,B1035.032,2,Number in DS,0
180,B1035.032,2,Fraction Needed,1
180,B1035.032,2,Fraction Damaged,0
180,B1035.032,3,Number in DS,0
180,B1035.032,3,Fraction Needed,0.625049737141226
180,B1035.032,3,Fraction Damaged,0

180,B2022.001,-,Total in Building,4050
180,B2022.001,-,Caused Unsafe Placard,False
180,B2022.001,1,Number in DS,0
180,B2022.001,1,Fraction Needed,0
180,B2022.001,1,Fraction Damaged,0
180,B2022.001,2,Number in DS,0
180,B2022.001,2,Fraction Needed,0.351980030153048
180,B2022.001,2,Fraction Damaged,0

180,B3011.011,-,Total in Building,549
180,B3011.011,-,Caused Unsafe Placard,False
180,B3011.011,1,Number in DS,0
180,B3011.011,1,Fraction Needed,0
180,B3011.011,1,Fraction Damaged,0
180,B3011.011,2,Number in DS,0
180,B3011.011,2,Fraction Needed,0.365261250479566
180,B3011.011,2,Fraction Damaged,0

180,B1031.021b,-,Total in Building,40
180,B1031.021b,-,Caused Unsafe Placard,False
180,B1031.021b,1/0,Number in DS,0
180,B1031.021b,1/0,Fraction Needed,0
180,B1031.021b,1/0,Fraction Damaged,0
180,B1031.021b,1/1,Number in DS,0
180,B1031.021b,1/1,Fraction Needed,0
180,B1031.021b,1/1,Fraction Damaged,0
180,B1031.021b,2,Number in DS,0
180,B1031.021b,2,Fraction Needed,0.0168412452890046
180,B1031.021b,2,Fraction Damaged,0


181,-,-,Has Unsafe Placard,False
181,-,-,Collapse,False
181,-,-,Residual Drift,False

181,B1031.001,-,Total in Building,20
181,B1031.001,-,Caused Unsafe Placard,False
181,B1031.001,1/0,Number in DS,0
181,B1031.001,1/0,Fraction Needed,0
181,B1031.001,1/0,Fraction Damaged,0
181,B1031.001,1/1,Number in DS,0
181,B1031.001,1/1,Fraction Needed,0
181,B1031.001,1/1,Fraction Damaged,0
181,B1031.001,2,Number in DS,0
181,B1031.001,2,Fraction Needed,0.215369987808633
181,B1031.001,2,Fraction Damaged,0
181,B1031.001,3,Number in DS,0
181,B1031.001,3,Fraction Needed,0.07604281178545
181,B1031.001,3,Fraction Damaged,0

181,B1035.022,-,Total in Building,36
181,B1035.022,-,Caused Unsafe Placard,False
181,B1035.022,1,Number in DS,0
181,B1035.022,1,Fraction Needed,0
181,B1035.022,1,Fraction Damaged,0
181,B1035.022,2,Number in DS,0
181,B1035.022,2,Fraction Needed,0.977592739998394
181,B1035.022,2,Fraction Damaged,0
181,B1035.022,3,Number in DS,0
181,B1035.022,3,Fraction Needed,0.453244231281071
181,B1035.022,3,Fraction Damaged,0

181,B1035.032,-,Total in Building,144
181,B1035.032,-,Caused Unsafe Placard,False
181,B1035.032,1,Number in DS,0
181,B1035.032,1,Fraction Needed,0
181,B1035.032,1,Fraction Damaged,0
181,B1035.032,2,Number in DS,0
181,B1035.032,2,Fraction Needed,0.511135171353045
181,B1035.032,2,Fraction Damaged,0
181,B1035.032,3,Number in DS,0
181,B1035.032,3,Fraction Needed,0.770714103116977
181,B1035.032,3,Fraction Damaged,0

181,B2022.001,-,Total in Building,4050
181,B2022.001,-,Caused Unsafe Placard,False
181,B2022.001,1,Number in DS,0
181,B2022.001,1,Fraction Needed,0
181,B2022.001,1,Fraction Damaged,0
181,B2022.001,2,Number in DS,0
181,B2022.001,2,Fraction Needed,1
181,B2022.001,2,Fraction Damaged,0

181,B3011.011,-,Total in Building,549
181,B3011.011,-,Caused Unsafe Placard,False
181,B3011.011,1,Number in DS,0
181,B3011.011,1,Fraction Needed,0
181,B3011.011,1,Fraction Damaged,0
181,B3011.011,2,Number in DS,0
181,B3011.011,2,Fraction Needed,0.338336396419491
181,B3011.011,2,Fraction Damaged,0

181,B1031.021b,-,Total in Building,40
181,B1031.021b,-,Caused Unsafe Placard,False
181,B1031.021b,1/0,Number in DS,0
181,B1031.021b,1/0,Fraction Needed,0
181,B1031.021b,1/0,Fraction Damaged,0
181,B1031.021b,1/1,Number in DS,0
181,B1031.021b,1/1,Fraction Needed,0
181,B1031.021b,1/1,Fraction Damaged,0
181,B1031.021b,2,Number in DS,0
181,B1031.021b,2,Fraction Needed,0.0141973126257981
181,B1031.021b,2,Fraction Damaged,0


182,-,-,Has Unsafe Placard,False
182,-,-,Collapse,False
182,-,-,Residual Drift,False

182,B1031.001,-,Total in Building,20
182,B1031.001,-,Caused Unsafe Placard,False
182,B1031.001,1/0,Number in DS,0
182,B1031.001,1/0,Fraction Needed,0
182,B1031.001,1/0,Fraction Damaged,0
182,B1031.001,1/1,Number in DS,0
182,B1031.001,1/1,Fraction Needed,0
182,B1031.001,1/1,Fraction Damaged,0
182,B1031.001,2,Number in DS,0
182,B1031.001,2,Fraction Needed,0.139805900490718
182,B1031.001,2,Fraction Damaged,0
182,B1031.001,3,Number in DS,0
182,B1031.001,3,Fraction Needed,0.480233006301215
182,B1031.001,3,Fraction Damaged,0

182,B1035.022,-,Total in Building,36
182,B1035.022,-,Caused Unsafe Placard,False
182,B1035.022,1,Number in DS,0
182,B1035.022,1,Fraction Needed,0
182,B1035.022,1,Fraction Damaged,0
182,B1035.022,2,Number in DS,0
182,B1035.022,2,Fraction Needed,0.200537666103479
182,B1035.022,2,Fraction Damaged,0
182,B1035.022,3,Number in DS,0
182,B1035.022,3,Fraction Needed,0.661181091350064
182,B1035.022,3,Fraction Damaged,0

182,B1035.032,-,Total in Building,144
182,B1035.032,-,Caused Unsafe Placard,False
182,B1035.032,1,Number in DS,0
182,B1035.032,1,Fraction Needed,0
182,B1035.032,1,Fraction Damaged,0
182,B1035.032,2,Number in DS,0
182,B1035.032,2,Fraction Needed,0.356755458474668
182,B1035.032,2,Fraction Damaged,0
182,B1035.032,3,Number in DS,0
182,B1035.032,3,Fraction Needed,0.314627896698819
182,B1035.032,3,Fraction Damaged,0

182,B2022.001,-,Total in Building,4050
182,B2022.001,-,Caused Unsafe Placard,False
182,B2022.001,1,Number in DS,0
182,B2022.001,1,Fraction Needed,0
182,B2022.001,1,Fraction Damaged,0
182,B2022.001,2,Number in DS,0
182,B2022.001,2,Fraction Needed,1
182,B2022.001,2,Fraction Damaged,0

182,B3011.011,-,Total in Building,549
182,B3011.011,-,Caused Unsafe Placard,False
182,B3011.011,1,Number in DS,0
182,B3011.011,1,Fraction Needed,0
182,B3011.011,1,Fraction Damaged,0
182,B3011.011,2,Number in DS,0
182,B3011.011,2,Fraction Needed,0.373785579299186
182,B3011.011,2,Fraction Damaged,0

182,B1031.021b,-,Total in Building,40
182,B1031.021b,-,Caused Unsafe Placard,False
182,B1031.021b,1/0,Number in DS,0
182,B1031.021b,1/0,Fraction Needed,0
182,B1031.021b,1/0,Fraction Damaged,0
182,B1031.021b,1/1,Number in DS,0
182,B1031.021b,1/1,Fraction Needed,0
182,B1031.021b,1/1,Fraction Damaged,0
182,B1031.021b,2,Number in DS,0
182,B1031.021b,2,Fraction Needed,0.00940618295077586
182,B1031.021b,2,Fraction Damaged,0


183,-,-,Has Unsafe Placard,False
183,-,-,Collapse,False
183,-,-,Residual Drift,False

183,B1031.001,-,Total in Building,20
183,B1031.001,-,Caused Unsafe Placard,False
183,B1031.001,1/0,Number in DS,0
183,B1031.001,1/0,Fraction Needed,0
183,B1031.001,1/0,Fraction Damaged,0
183,B1031.001,1/1,Number in DS,0
183,B1031.001,1/1,Fraction Needed,0
183,B1031.001,1/1,Fraction Damaged,0
183,B1031.001,2,Number in DS,0
183,B1031.001,2,Fraction Needed,0.161615370785783
183,B1031.001,2,Fraction Damaged,0
183,B1031.001,3,Number in DS,0
183,B1031.001,3,Fraction Needed,0.0271478638193042
183,B1031.001,3,Fraction Damaged,0

183,B1035.022,-,Total in Building,36
183,B1035.022,-,Caused Unsafe Placard,False
183,B1035.022,1,Number in DS,0
183,B1035.022,1,Fraction Needed,0
183,B1035.022,1,Fraction Damaged,0
183,B1035.022,2,Number in DS,0
183,B1035.022,2,Fraction Needed,0.278494545107959
183,B1035.022,2,Fraction Damaged,0
183,B1035.022,3,Number in DS,0
183,B1035.022,3,Fraction Needed,0.294360133506103
183,B1035.022,3,Fraction Damaged,0

183,B1035.032,-,Total in Building,144
183,B1035.032,-,Caused Unsafe Placard,False
183,B1035.032,1,Number in DS,0
183,B1035.032,1,Fraction Needed,0
183,B1035.032,1,Fraction Damaged,0
183,B1035.032,2,Number in DS,0
183,B1035.032,2,Fraction Needed,0.414489008049035
183,B1035.032,2,Fraction Damaged,0
183,B1035.032,3,Number in DS,0
183,B1035.032,3,Fraction Needed,0.542169991760478
183,B1035.032,3,Fraction Damaged,0

183,B2022.001,-,Total in Building,4050
183,B2022.001,-,Caused Unsafe Placard,False
183,B2022.001,1,Number in DS,0
183,B2022.001,1,Fraction Needed,0
183,B2022.001,1,Fraction Damaged,0
183,B2022.001,2,Number in DS,0
183,B2022.001,2,Fraction Needed,0.410241142943792
183,B2022.001,2,Fraction Damaged,0

183,B3011.011,-,Total in Building,549
183,B3011.011,-,Caused Unsafe Placard,False
183,B3011.011,1,Number in DS,0
183,B3011.011,1,Fraction Needed,0
183,B3011.011,1,Fraction Damaged,0
183,B3011.011,2,Number in DS,0
183,B3011.011,2,Fraction Needed,0.2922175189119
183,B3011.011,2,Fraction Damaged,0

183,B1031.021b,-,Total in Building,40
183,B1031.021b,-,Caused Unsafe Placard,False
183,B1031.021b,1/0,Number in DS,0
183,B1031.021b,1/0,Fraction Needed,0
183,B1031.021b,1/0,Fraction Damaged,0
183,B1031.021b,1/1,Number in DS,0
183,B1031.021b,1/1,Fraction Needed,0
183,B1031.021b,1/1,Fraction Damaged,0
183,B1031.021b,2,Number in DS,0
183,B1031.021b,2,Fraction Needed,0.0116148208516934
183,B1031.021b,2,Fraction Damaged,0


184,-,-,Has Unsafe Placard,False
184,-,-,Collapse,False
184,-,-,Residual Drift,False

184,B1031.001,-,Total in Building,20
184,B1031.001,-,Caused Unsafe Placard,False
184,B1031.001,1/0,Number in DS,0
184,B1031.001,1/0,Fraction Needed,0
184,B1031.001,1/0,Fraction Damaged,0
184,B1031.001,1/1,Number in DS,0
184,B1031.001,1/1,Fraction Needed,0
184,B1031.001,1/1,Fraction Damaged,0
184,B1031.001,2,Number in DS,0
184,B1031.001,2,Fraction Needed,0.426419630409973
184,B1031.001,2,Fraction Damaged,0
184,B1031.001,3,Number in DS,0
184,B1031.001,3,Fraction Needed,0.031208787770924
184,B1031.001,3,Fraction Damaged,0

184,B1035.022,-,Total in Building,36
184,B1035.022,-,Caused Unsafe Placard,False
184,B1035.022,1,Number in DS,0
184,B1035.022,1,Fraction Needed,0
184,B1035.022,1,Fraction Damaged,0
184,B1035.022,2,Number in DS,0
184,B1035.022,2,Fraction Needed,0.708518570028934
184,B1035.022,2,Fraction Damaged,0
184,B1035.022,3,Number in DS,0
184,B1035.022,3,Fraction Needed,0.414586348232929
184,B1035.022,3,Fraction Damaged,0

184,B1035.032,-,Total in Building,144
184,B1035.032,-,Caused Unsafe Placard,False
184,B1035.032,1,Number in DS,0
184,B1035.032,1,Fraction Needed,0
184,B1035.032,1,Fraction Damaged,0
184,B1035.032,2,Number in DS,0
184,B1035.032,2,Fraction Needed,0.531204567021636
184,B1035.032,2,Fraction Damaged,0
184,B1035.032,3,Number in DS,0
184,B1035.032,3,Fraction Needed,1
184,B1035.032,3,Fraction Damaged,0

184,B2022.001,-,Total in Building,4050
184,B2022.001,-,Caused Unsafe Placard,False
184,B2022.001,1,Number in DS,0
184,B2022.001,1,Fraction Needed,0
184,B2022.001,1,Fraction Damaged,0
184,B2022.001,2,Number in DS,0
184,B2022.001,2,Fraction Needed,1
184,B2022.001,2,Fraction Damaged,0

184,B3011.011,-,Total in Building,549
184,B3011.011,-,Caused Unsafe Placard,False
184,B3011.011,1,Number in DS,0
184,B3011.011,1,Fraction Needed,0
184,B3011.011,1,Fraction Damaged,0
184,B3011.011,2,Number in DS,0
184,B3011.011,2,Fraction Needed,0.450723126960559
184,B3011.011,2,Fraction Damaged,0

184,B1031.021b,-,Total in Building,40
184,B1031.021b,-,Caused Unsafe Placard,False
184,B1031.021b,1/0,Number in DS,0
184,B1031.021b,1/0,Fraction Needed,0
184,B1031.021b,1/0,Fraction Damaged,0
184,B1031.021b,1/1,Number in DS,0
184,B1031.021b,1/1,Fraction Needed,0
184,B1031.021b,1/1,Fraction Damaged,0
184,B1031.021b,2,Number in DS,0
184,B1031.021b,2,Fraction Needed,0.0102458953211966
184,B1031.021b,2,Fraction Damaged,0


185,-,-,Has Unsafe Placard,False
185,-,-,Collapse,False
185,-,-,Residual Drift,False

185,B1031.001,-,Total in Building,20
185,B1031.001,-,Caused Unsafe Placard,False
185,B1031.001,1/0,Number in DS,0
185,B1031.001,1/0,Fraction Needed,0
185,B1031.001,1/0,Fraction Damaged,0
185,B1031.001,1/1,Number in DS,0
185,B1031.001,1/1,Fraction Needed,0
185,B1031.001,1/1,Fraction Damaged,0
185,B1031.001,2,Number in DS,0
185,B1031.001,2,Fraction Needed,0.519917641445148
185,B1031.001,2,Fraction Damaged,0
185,B1031.001,3,Number in DS,0
185,B1031.001,3,Fraction Needed,0.168763684986849
185,B1031.001,3,Fraction Damaged,0

185,B1035.022,-,Total in Building,36
185,B1035.022,-,Caused Unsafe Placard,False
185,B1035.022,1,Number in DS,0
185,B1035.022,1,Fraction Needed,0
185,B1035.022,1,Fraction Damaged,0
185,B1035.022,2,Number in DS,0
185,B1035.022,2,Fraction Needed,0.560902944221378
185,B1035.022,2,Fraction Damaged,0
185,B1035.022,3,Number in DS,0
185,B1035.022,3,Fraction Needed,0.431137109379976
185,B1035.022,3,Fraction Damaged,0

185,B1035.032,-,Total in Building,144
185,B1035.032,-,Caused Unsafe Placard,False
185,B1035.032,1,Number in DS,0
185,B1035.032,1,Fraction Needed,0
185,B1035.032,1,Fraction Damaged,0
185,B1035.032,2,Number in DS,0
185,B1035.032,2,Fraction Needed,0.222140166193318
185,B1035.032,2,Fraction Damaged,0
185,B1035.032,3,Number in DS,0
185,B1035.032,3,Fraction Needed,0.342247743830632
185,B1035.032,3,Fraction Damaged,0

185,B2022.001,-,Total in Building,4050
185,B2022.001,-,Caused Unsafe Placard,False
185,B2022.001,1,Number in DS,0
185,B2022.001,1,Fraction Needed,0
185,B2022.001,1,Fraction Damaged,0
185,B2022.001,2,Number in DS,0
185,B2022.001,2,Fraction Needed,0.864455983159932
185,B2022.001,2,Fraction Damaged,0

185,B3011.011,-,Total in Building,549
185,B3011.011,-,Caused Unsafe Placard,False
185,B3011.011,1,Number in DS,0
185,B3011.011,1,Fraction Needed,0
185,B3011.011,1,Fraction Damaged,0
185,B3011.011,2,Number in DS,0
185,B3011.011,2,Fraction Needed,0.9869118596773
185,B3011.011,2,Fraction Damaged,0

185,B1031.021b,-,Total in Building,40
185,B1031.021b,-,Caused Unsafe Placard,False
185,B1031.021b,1/0,Number in DS,0
185,B1031.021b,1/0,Fraction Needed,0
185,B1031.021b,1/0,Fraction Damaged,0
185,B1031.021b,1/1,Number in DS,0
185,B1031.021b,1/1,Fraction Needed,0
185,B1031.021b,1/1,Fraction Damaged,0
185,B1031.021b,2,Number in DS,0
185,B1031.021b,2,Fraction Needed,0.0139509500984509
185,B1031.021b,2,Fraction Damaged,0


186,-,-,Has Unsafe Placard,False
186,-,-,Collapse,False
186,-,-,Residual Drift,False

186,B1031.001,-,Total in Building,20
186,B1031.001,-,Caused Unsafe Placard,False
186,B1031.001,1/0,Number in DS,0
186,B1031.001,1/0,Fraction Needed,0
186,B1031.001,1/0,Fraction Damaged,0
186,B1031.001,1/1,Number in DS,0
186,B1031.001,1/1,Fraction Needed,0
186,B1031.001,1/1,Fraction Damaged,0
186,B1031.001,2,Number in DS,0
186,B1031.001,2,Fraction Needed,0.0856668104614969
186,B1031.001,2,Fraction Damaged,0
186,B1031.001,3,Number in DS,0
186,B1031.001,3,Fraction Needed,0.105806160461282
186,B1031.001,3,Fraction Damaged,0

186,B1035.022,-,Total in Building,36
186,B1035.022,-,Caused Unsafe Placard,False
186,B1035.022,1,Number in DS,0
186,B1035.022,1,Fraction Needed,0
186,B1035.022,1,Fraction Damaged,0
186,B1035.022,2,Number in DS,0
186,B1035.022,2,Fraction Needed,0.319381945180705
186,B1035.022,2,Fraction Damaged,0
186,B1035.022,3,Number in DS,0
186,B1035.022,3,Fraction Needed,0.913043084741026
186,B1035.022,3,Fraction Damaged,0

186,B1035.032,-,Total in Building,144
186,B1035.032,-,Caused Unsafe Placard,False
186,B1035.032,1,Number in DS,0
186,B1035.032,1,Fraction Needed,0
186,B1035.032,1,Fraction Damaged,0
186,B1035.032,2,Number in DS,0
186,B1035.032,2,Fraction Needed,0.300486719885625
186,B1035.032,2,Fraction Damaged,0
186,B1035.032,3,Number in DS,0
186,B1035.032,3,Fraction Needed,0.198343363489092
186,B1035.032,3,Fraction Damaged,0

186,B2022.001,-,Total in Building,4050
186,B2022.001,-,Caused Unsafe Placard,False
186,B2022.001,1,Number in DS,0
186,B2022.001,1,Fraction Needed,0
186,B2022.001,1,Fraction Damaged,0
186,B2022.001,2,Number in DS,0
186,B2022.001,2,Fraction Needed,0.808689582680377
186,B2022.001,2,Fraction Damaged,0

186,B3011.011,-,Total in Building,549
186,B3011.011,-,Caused Unsafe Placard,False
186,B3011.011,1,Number in DS,0
186,B3011.011,1,Fraction Needed,0
186,B3011.011,1,Fraction Damaged,0
186,B3011.011,2,Number in DS,0
186,B3011.011,2,Fraction Needed,0.330068904069883
186,B3011.011,2,Fraction Damaged,0

186,B1031.021b,-,Total in Building,40
186,B1031.021b,-,Caused Unsafe Placard,False
186,B1031.021b,1/0,Number in DS,0
186,B1031.021b,1/0,Fraction Needed,0
186,B1031.021b,1/0,Fraction Damaged,0
186,B1031.021b,1/1,Number in DS,0
186,B1031.021b,1/1,Fraction Needed,0
186,B1031.021b,1/1,Fraction Damaged,0
186,B1031.021b,2,Number in DS,0
186,B1031.021b,2,Fraction Needed,0.0230561550388977
186,B1031.021b,2,Fraction Damaged,0


187,-,-,Has Unsafe Placard,False
187,-,-,Collapse,False
187,-,-,Residual Drift,False

187,B1031.001,-,Total in Building,20
187,B1031.001,-,Caused Unsafe Placard,False
187,B1031.001,1/0,Number in DS,0
187,B1031.001,1/0,Fraction Needed,0
187,B1031.001,1/0,Fraction Damaged,0
187,B1031.001,1/1,Number in DS,0
187,B1031.001,1/1,Fraction Needed,0
187,B1031.001,1/1,Fraction Damaged,0
187,B1031.001,2,Number in DS,0
187,B1031.001,2,Fraction Needed,0.112939368101361
187,B1031.001,2,Fraction Damaged,0
187,B1031.001,3,Number in DS,0
187,B1031.001,3,Fraction Needed,0.159682018589905
187,B1031.001,3,Fraction Damaged,0

187,B1035.022,-,Total in Building,36
187,B1035.022,-,Caused Unsafe Placard,False
187,B1035.022,1,Number in DS,0
187,B1035.022,1,Fraction Needed,0
187,B1035.022,1,Fraction Damaged,0
187,B1035.022,2,Number in DS,0
187,B1035.022,2,Fraction Needed,0.420092396675058
187,B1035.022,2,Fraction Damaged,0
187,B1035.022,3,Number in DS,0
187,B1035.022,3,Fraction Needed,0.543385277265299
187,B1035.022,3,Fraction Damaged,0

187,B1035.032,-,Total in Building,144
187,B1035.032,-,Caused Unsafe Placard,False
187,B1035.032,1,Number in DS,0
187,B1035.032,1,Fraction Needed,0
187,B1035.032,1,Fraction Damaged,0
187,B1035.032,2,Number in DS,0
187,B1035.032,2,Fraction Needed,0.733448538231261
187,B1035.032,2,Fraction Damaged,0
187,B1035.032,3,Number in DS,0
187,B1035.032,3,Fraction Needed,0.25119739087147
187,B1035.032,3,Fraction Damaged,0

187,B2022.001,-,Total in Building,4050
187,B2022.001,-,Caused Unsafe Placard,False
187,B2022.001,1,Number in DS,0
187,B2022.001,1,Fraction Needed,0
187,B2022.001,1,Fraction Damaged,0
187,B2022.001,2,Number in DS,0
187,B2022.001,2,Fraction Needed,0.854093868551697
187,B2022.001,2,Fraction Damaged,0

187,B3011.011,-,Total in Building,549
187,B3011.011,-,Caused Unsafe Placard,False
187,B3011.011,1,Number in DS,0
187,B3011.011,1,Fraction Needed,0
187,B3011.011,1,Fraction Damaged,0
187,B3011.011,2,Number in DS,0
187,B3011.011,2,Fraction Needed,0.56408983241298
187,B3011.011,2,Fraction Damaged,0

187,B1031.021b,-,Total in Building,40
187,B1031.021b,-,Caused Unsafe Placard,False
187,B1031.021b,1/0,Number in DS,0
187,B1031.021b,1/0,Fraction Needed,0
187,B1031.021b,1/0,Fraction Damaged,0
187,B1031.021b,1/1,Number in DS,0
187,B1031.021b,1/1,Fraction Needed,0
187,B1031.021b,1/1,Fraction Damaged,0
187,B1031.021b,2,Number in DS,0
187,B1031.021b,2,Fraction Needed,0.0150290266952166
187,B1031.021b,2,Fraction Damaged,0


188,-,-,Has Unsafe Placard,False
188,-,-,Collapse,False
188,-,-,Residual Drift,False

188,B1031.001,-,Total in Building,20
188,B1031.001,-,Caused Unsafe Placard,False
188,B1031.001,1/0,Number in DS,0
188,B1031.001,1/0,Fraction Needed,0
188,B1031.001,1/0,Fraction Damaged,0
188,B1031.001,1/1,Number in DS,0
188,B1031.001,1/1,Fraction Needed,0
188,B1031.001,1/1,Fraction Damaged,0
188,B1031.001,2,Number in DS,0
188,B1031.001,2,Fraction Needed,0.091055805508185
188,B1031.001,2,Fraction Damaged,0
188,B1031.001,3,Number in DS,0
188,B1031.001,3,Fraction Needed,0.215048870819519
188,B1031.001,3,Fraction Damaged,0

188,B1035.022,-,Total in Building,36
188,B1035.022,-,Caused Unsafe Placard,False
188,B1035.022,1,Number in DS,0
188,B1035.022,1,Fraction Needed,0
188,B1035.022,1,Fraction Damaged,0
