Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
67,B1035.022,3,Number in DS,0
67,B1035.022,3,Fraction Needed,0.538718851042476
67,B1035.022,3,Fraction Damaged,0

67,B1035.032,-,Total in Building,24
67,B1035.032,-,Caused Unsafe Placard,False
67,B1035.032,1,Number in DS,0
67,B1035.032,1,Fraction Needed,0
67,B1035.032,1,Fraction Damaged,0
67,B1035.032,2,Number in DS,0
67,B1035.032,2,Fraction Needed,0.385720930946248
67,B1035.032,2,Fraction Damaged,0
67,B1035.032,3,Number in DS,0
67,B1035.032,3,Fraction Needed,0.372628964726165
67,B1035.032,3,Fraction Damaged,0

67,B2022.001,-,Total in Building,864
67,B2022.001,-,Caused Unsafe Placard,False
67,B2022.001,1,Number in DS,0
67,B2022.001,1,Fraction Needed,0
67,B2022.001,1,Fraction Damaged,0
67,B2022.001,2,Number in DS,0
67,B2022.001,2,Fraction Needed,0.50935804250261
67,B2022.001,2,Fraction Damaged,0

67,B3011.011,-,Total in Building,117
67,B3011.011,-,Caused Unsafe Placard,False
67,B3011.011,1,Number in DS,0
67,B3011.011,1,Fraction Needed,0
67,B3011.011,1,Fraction Damaged,0
67,B3011.011,2,Number in DS,18
67,B3011.011,2,Fraction Needed,1
67,B3011.011,2,Fraction Damaged,0.153846153846154


68,-,-,Has Unsafe Placard,False
68,-,-,Collapse,False
68,-,-,Residual Drift,False

68,B1031.011b,-,Total in Building,16
68,B1031.011b,-,Caused Unsafe Placard,False
68,B1031.011b,1/0,Number in DS,0
68,B1031.011b,1/0,Fraction Needed,0
68,B1031.011b,1/0,Fraction Damaged,0
68,B1031.011b,1/1,Number in DS,0
68,B1031.011b,1/1,Fraction Needed,0
68,B1031.011b,1/1,Fraction Damaged,0
68,B1031.011b,2,Number in DS,0
68,B1031.011b,2,Fraction Needed,0.346202934950973
68,B1031.011b,2,Fraction Damaged,0
68,B1031.011b,3,Number in DS,0
68,B1031.011b,3,Fraction Needed,0.0557611758259288
68,B1031.011b,3,Fraction Damaged,0

68,B1035.022,-,Total in Building,24
68,B1035.022,-,Caused Unsafe Placard,False
68,B1035.022,1,Number in DS,0
68,B1035.022,1,Fraction Needed,0
68,B1035.022,1,Fraction Damaged,0
68,B1035.022,2,Number in DS,0
68,B1035.022,2,Fraction Needed,0.733265928915417
68,B1035.022,2,Fraction Damaged,0
68,B1035.022,3,Number in DS,0
68,B1035.022,3,Fraction Needed,1
68,B1035.022,3,Fraction Damaged,0

68,B1035.032,-,Total in Building,24
68,B1035.032,-,Caused Unsafe Placard,False
68,B1035.032,1,Number in DS,0
68,B1035.032,1,Fraction Needed,0
68,B1035.032,1,Fraction Damaged,0
68,B1035.032,2,Number in DS,0
68,B1035.032,2,Fraction Needed,0.790119357498718
68,B1035.032,2,Fraction Damaged,0
68,B1035.032,3,Number in DS,0
68,B1035.032,3,Fraction Needed,0.866963114149248
68,B1035.032,3,Fraction Damaged,0

68,B2022.001,-,Total in Building,864
68,B2022.001,-,Caused Unsafe Placard,False
68,B2022.001,1,Number in DS,0
68,B2022.001,1,Fraction Needed,0
68,B2022.001,1,Fraction Damaged,0
68,B2022.001,2,Number in DS,0
68,B2022.001,2,Fraction Needed,1
68,B2022.001,2,Fraction Damaged,0

68,B3011.011,-,Total in Building,117
68,B3011.011,-,Caused Unsafe Placard,False
68,B3011.011,1,Number in DS,0
68,B3011.011,1,Fraction Needed,0
68,B3011.011,1,Fraction Damaged,0
68,B3011.011,2,Number in DS,0
68,B3011.011,2,Fraction Needed,0.503824029665967
68,B3011.011,2,Fraction Damaged,0


69,-,-,Has Unsafe Placard,False
69,-,-,Collapse,False
69,-,-,Residual Drift,False

69,B1031.011b,-,Total in Building,16
69,B1031.011b,-,Caused Unsafe Placard,False
69,B1031.011b,1/0,Number in DS,0
69,B1031.011b,1/0,Fraction Needed,0
69,B1031.011b,1/0,Fraction Damaged,0
69,B1031.011b,1/1,Number in DS,0
69,B1031.011b,1/1,Fraction Needed,0
69,B1031.011b,1/1,Fraction Damaged,0
69,B1031.011b,2,Number in DS,0
69,B1031.011b,2,Fraction Needed,0.326277794896158
69,B1031.011b,2,Fraction Damaged,0
69,B1031.011b,3,Number in DS,0
69,B1031.011b,3,Fraction Needed,0.0631698649228363
69,B1031.011b,3,Fraction Damaged,0

69,B1035.022,-,Total in Building,24
69,B1035.022,-,Caused Unsafe Placard,False
69,B1035.022,1,Number in DS,0
69,B1035.022,1,Fraction Needed,0
69,B1035.022,1,Fraction Damaged,0
69,B1035.022,2,Number in DS,0
69,B1035.022,2,Fraction Needed,0.406990697494333
69,B1035.022,2,Fraction Damaged,0
69,B1035.022,3,Number in DS,0
69,B1035.022,3,Fraction Needed,0.619706072983526
69,B1035.022,3,Fraction Damaged,0

69,B1035.032,-,Total in Building,24
69,B1035.032,-,Caused Unsafe Placard,False
69,B1035.032,1,Number in DS,0
69,B1035.032,1,Fraction Needed,0
69,B1035.032,1,Fraction Damaged,0
69,B1035.032,2,Number in DS,0
69,B1035.032,2,Fraction Needed,0.554773320234564
69,B1035.032,2,Fraction Damaged,0
69,B1035.032,3,Number in DS,0
69,B1035.032,3,Fraction Needed,0.656091367086269
69,B1035.032,3,Fraction Damaged,0

69,B2022.001,-,Total in Building,864
69,B2022.001,-,Caused Unsafe Placard,False
69,B2022.001,1,Number in DS,0
69,B2022.001,1,Fraction Needed,0
69,B2022.001,1,Fraction Damaged,0
69,B2022.001,2,Number in DS,0
69,B2022.001,2,Fraction Needed,1
69,B2022.001,2,Fraction Damaged,0

69,B3011.011,-,Total in Building,117
69,B3011.011,-,Caused Unsafe Placard,False
69,B3011.011,1,Number in DS,0
69,B3011.011,1,Fraction Needed,0
69,B3011.011,1,Fraction Damaged,0
69,B3011.011,2,Number in DS,32
69,B3011.011,2,Fraction Needed,0.447788526380581
69,B3011.011,2,Fraction Damaged,0.273504273504274


70,-,-,Has Unsafe Placard,True
70,-,-,Collapse,False
70,-,-,Residual Drift,False

70,B1031.011b,-,Total in Building,16
70,B1031.011b,-,Caused Unsafe Placard,False
70,B1031.011b,1/0,Number in DS,0
70,B1031.011b,1/0,Fraction Needed,0
70,B1031.011b,1/0,Fraction Damaged,0
70,B1031.011b,1/1,Number in DS,0
70,B1031.011b,1/1,Fraction Needed,0
70,B1031.011b,1/1,Fraction Damaged,0
70,B1031.011b,2,Number in DS,0
70,B1031.011b,2,Fraction Needed,0.289350489957559
70,B1031.011b,2,Fraction Damaged,0
70,B1031.011b,3,Number in DS,0
70,B1031.011b,3,Fraction Needed,0.0769067025561182
70,B1031.011b,3,Fraction Damaged,0

70,B1035.022,-,Total in Building,24
70,B1035.022,-,Caused Unsafe Placard,False
70,B1035.022,1,Number in DS,0
70,B1035.022,1,Fraction Needed,0
70,B1035.022,1,Fraction Damaged,0
70,B1035.022,2,Number in DS,0
70,B1035.022,2,Fraction Needed,0.488192365314213
70,B1035.022,2,Fraction Damaged,0
70,B1035.022,3,Number in DS,0
70,B1035.022,3,Fraction Needed,0.469069152392333
70,B1035.022,3,Fraction Damaged,0

70,B1035.032,-,Total in Building,24
70,B1035.032,-,Caused Unsafe Placard,False
70,B1035.032,1,Number in DS,0
70,B1035.032,1,Fraction Needed,0
70,B1035.032,1,Fraction Damaged,0
70,B1035.032,2,Number in DS,0
70,B1035.032,2,Fraction Needed,0.422150428532417
70,B1035.032,2,Fraction Damaged,0
70,B1035.032,3,Number in DS,0
70,B1035.032,3,Fraction Needed,0.588074107581942
70,B1035.032,3,Fraction Damaged,0

70,B2022.001,-,Total in Building,864
70,B2022.001,-,Caused Unsafe Placard,False
70,B2022.001,1,Number in DS,0
70,B2022.001,1,Fraction Needed,0
70,B2022.001,1,Fraction Damaged,0
70,B2022.001,2,Number in DS,0
70,B2022.001,2,Fraction Needed,0.567737916022033
70,B2022.001,2,Fraction Damaged,0

70,B3011.011,-,Total in Building,117
70,B3011.011,-,Caused Unsafe Placard,True
70,B3011.011,1,Number in DS,0
70,B3011.011,1,Fraction Needed,0
70,B3011.011,1,Fraction Damaged,0
70,B3011.011,2,Number in DS,67
70,B3011.011,2,Fraction Needed,0.378806293582909
70,B3011.011,2,Fraction Damaged,0.572649572649573


71,-,-,Has Unsafe Placard,True
71,-,-,Collapse,False
71,-,-,Residual Drift,False

71,B1031.011b,-,Total in Building,16
71,B1031.011b,-,Caused Unsafe Placard,False
71,B1031.011b,1/0,Number in DS,0
71,B1031.011b,1/0,Fraction Needed,0
71,B1031.011b,1/0,Fraction Damaged,0
71,B1031.011b,1/1,Number in DS,0
71,B1031.011b,1/1,Fraction Needed,0
71,B1031.011b,1/1,Fraction Damaged,0
71,B1031.011b,2,Number in DS,0
71,B1031.011b,2,Fraction Needed,0.299558052124241
71,B1031.011b,2,Fraction Damaged,0
71,B1031.011b,3,Number in DS,0
71,B1031.011b,3,Fraction Needed,0.0495321374876473
71,B1031.011b,3,Fraction Damaged,0

71,B1035.022,-,Total in Building,24
71,B1035.022,-,Caused Unsafe Placard,False
71,B1035.022,1,Number in DS,0
71,B1035.022,1,Fraction Needed,0
71,B1035.022,1,Fraction Damaged,0
71,B1035.022,2,Number in DS,0
71,B1035.022,2,Fraction Needed,0.574943116476196
71,B1035.022,2,Fraction Damaged,0
71,B1035.022,3,Number in DS,0
71,B1035.022,3,Fraction Needed,0.254429883028727
71,B1035.022,3,Fraction Damaged,0

71,B1035.032,-,Total in Building,24
71,B1035.032,-,Caused Unsafe Placard,False
71,B1035.032,1,Number in DS,0
71,B1035.032,1,Fraction Needed,0
71,B1035.032,1,Fraction Damaged,0
71,B1035.032,2,Number in DS,0
71,B1035.032,2,Fraction Needed,0.802331116686508
71,B1035.032,2,Fraction Damaged,0
71,B1035.032,3,Number in DS,0
71,B1035.032,3,Fraction Needed,0.306296786723423
71,B1035.032,3,Fraction Damaged,0

71,B2022.001,-,Total in Building,864
71,B2022.001,-,Caused Unsafe Placard,False
71,B2022.001,1,Number in DS,0
71,B2022.001,1,Fraction Needed,0
71,B2022.001,1,Fraction Damaged,0
71,B2022.001,2,Number in DS,0
71,B2022.001,2,Fraction Needed,1
71,B2022.001,2,Fraction Damaged,0

71,B3011.011,-,Total in Building,117
71,B3011.011,-,Caused Unsafe Placard,True
71,B3011.011,1,Number in DS,0
71,B3011.011,1,Fraction Needed,0
71,B3011.011,1,Fraction Damaged,0
71,B3011.011,2,Number in DS,105
71,B3011.011,2,Fraction Needed,0.375249873682799
71,B3011.011,2,Fraction Damaged,0.897435897435897


72,-,-,Has Unsafe Placard,False
72,-,-,Collapse,False
72,-,-,Residual Drift,False

72,B1031.011b,-,Total in Building,16
72,B1031.011b,-,Caused Unsafe Placard,False
72,B1031.011b,1/0,Number in DS,0
72,B1031.011b,1/0,Fraction Needed,0
72,B1031.011b,1/0,Fraction Damaged,0
72,B1031.011b,1/1,Number in DS,0
72,B1031.011b,1/1,Fraction Needed,0
72,B1031.011b,1/1,Fraction Damaged,0
72,B1031.011b,2,Number in DS,0
72,B1031.011b,2,Fraction Needed,0.193382942298051
72,B1031.011b,2,Fraction Damaged,0
72,B1031.011b,3,Number in DS,0
72,B1031.011b,3,Fraction Needed,0.357876739830746
72,B1031.011b,3,Fraction Damaged,0

72,B1035.022,-,Total in Building,24
72,B1035.022,-,Caused Unsafe Placard,False
72,B1035.022,1,Number in DS,0
72,B1035.022,1,Fraction Needed,0
72,B1035.022,1,Fraction Damaged,0
72,B1035.022,2,Number in DS,0
72,B1035.022,2,Fraction Needed,1
72,B1035.022,2,Fraction Damaged,0
72,B1035.022,3,Number in DS,0
72,B1035.022,3,Fraction Needed,1
72,B1035.022,3,Fraction Damaged,0

72,B1035.032,-,Total in Building,24
72,B1035.032,-,Caused Unsafe Placard,False
72,B1035.032,1,Number in DS,0
72,B1035.032,1,Fraction Needed,0
72,B1035.032,1,Fraction Damaged,0
72,B1035.032,2,Number in DS,0
72,B1035.032,2,Fraction Needed,0.576518158239135
72,B1035.032,2,Fraction Damaged,0
72,B1035.032,3,Number in DS,0
72,B1035.032,3,Fraction Needed,0.635391919936967
72,B1035.032,3,Fraction Damaged,0

72,B2022.001,-,Total in Building,864
72,B2022.001,-,Caused Unsafe Placard,False
72,B2022.001,1,Number in DS,0
72,B2022.001,1,Fraction Needed,0
72,B2022.001,1,Fraction Damaged,0
72,B2022.001,2,Number in DS,0
72,B2022.001,2,Fraction Needed,1
72,B2022.001,2,Fraction Damaged,0

72,B3011.011,-,Total in Building,117
72,B3011.011,-,Caused Unsafe Placard,False
72,B3011.011,1,Number in DS,0
72,B3011.011,1,Fraction Needed,0
72,B3011.011,1,Fraction Damaged,0
72,B3011.011,2,Number in DS,0
72,B3011.011,2,Fraction Needed,0.860349008428617
72,B3011.011,2,Fraction Damaged,0


73,-,-,Has Unsafe Placard,False
73,-,-,Collapse,False
73,-,-,Residual Drift,False

73,B1031.011b,-,Total in Building,16
73,B1031.011b,-,Caused Unsafe Placard,False
73,B1031.011b,1/0,Number in DS,0
73,B1031.011b,1/0,Fraction Needed,0
73,B1031.011b,1/0,Fraction Damaged,0
73,B1031.011b,1/1,Number in DS,0
73,B1031.011b,1/1,Fraction Needed,0
73,B1031.011b,1/1,Fraction Damaged,0
73,B1031.011b,2,Number in DS,0
73,B1031.011b,2,Fraction Needed,0.172020767529449
73,B1031.011b,2,Fraction Damaged,0
73,B1031.011b,3,Number in DS,0
73,B1031.011b,3,Fraction Needed,0.120515712805791
73,B1031.011b,3,Fraction Damaged,0

73,B1035.022,-,Total in Building,24
73,B1035.022,-,Caused Unsafe Placard,False
73,B1035.022,1,Number in DS,0
73,B1035.022,1,Fraction Needed,0
73,B1035.022,1,Fraction Damaged,0
73,B1035.022,2,Number in DS,0
73,B1035.022,2,Fraction Needed,0.235646214545358
73,B1035.022,2,Fraction Damaged,0
73,B1035.022,3,Number in DS,0
73,B1035.022,3,Fraction Needed,0.21305566896741
73,B1035.022,3,Fraction Damaged,0

73,B1035.032,-,Total in Building,24
73,B1035.032,-,Caused Unsafe Placard,False
73,B1035.032,1,Number in DS,0
73,B1035.032,1,Fraction Needed,0
73,B1035.032,1,Fraction Damaged,0
73,B1035.032,2,Number in DS,0
73,B1035.032,2,Fraction Needed,0.39437399597086
73,B1035.032,2,Fraction Damaged,0
73,B1035.032,3,Number in DS,0
73,B1035.032,3,Fraction Needed,0.679410613310225
73,B1035.032,3,Fraction Damaged,0

73,B2022.001,-,Total in Building,864
73,B2022.001,-,Caused Unsafe Placard,False
73,B2022.001,1,Number in DS,0
73,B2022.001,1,Fraction Needed,0
73,B2022.001,1,Fraction Damaged,0
73,B2022.001,2,Number in DS,0
73,B2022.001,2,Fraction Needed,1
73,B2022.001,2,Fraction Damaged,0

73,B3011.011,-,Total in Building,117
73,B3011.011,-,Caused Unsafe Placard,False
73,B3011.011,1,Number in DS,0
73,B3011.011,1,Fraction Needed,0
73,B3011.011,1,Fraction Damaged,0
73,B3011.011,2,Number in DS,0
73,B3011.011,2,Fraction Needed,0.589775952093621
73,B3011.011,2,Fraction Damaged,0


74,-,-,Has Unsafe Placard,False
74,-,-,Collapse,False
74,-,-,Residual Drift,False

74,B1031.011b,-,Total in Building,16
74,B1031.011b,-,Caused Unsafe Placard,False
74,B1031.011b,1/0,Number in DS,0
74,B1031.011b,1/0,Fraction Needed,0
74,B1031.011b,1/0,Fraction Damaged,0
74,B1031.011b,1/1,Number in DS,0
74,B1031.011b,1/1,Fraction Needed,0
74,B1031.011b,1/1,Fraction Damaged,0
74,B1031.011b,2,Number in DS,0
74,B1031.011b,2,Fraction Needed,0.32463636999409
74,B1031.011b,2,Fraction Damaged,0
74,B1031.011b,3,Number in DS,0
74,B1031.011b,3,Fraction Needed,0.113057453561315
74,B1031.011b,3,Fraction Damaged,0

74,B1035.022,-,Total in Building,24
74,B1035.022,-,Caused Unsafe Placard,False
74,B1035.022,1,Number in DS,0
74,B1035.022,1,Fraction Needed,0
74,B1035.022,1,Fraction Damaged,0
74,B1035.022,2,Number in DS,0
74,B1035.022,2,Fraction Needed,0.290780377571146
74,B1035.022,2,Fraction Damaged,0
74,B1035.022,3,Number in DS,0
74,B1035.022,3,Fraction Needed,0.841745176036165
74,B1035.022,3,Fraction Damaged,0

74,B1035.032,-,Total in Building,24
74,B1035.032,-,Caused Unsafe Placard,False
74,B1035.032,1,Number in DS,0
74,B1035.032,1,Fraction Needed,0
74,B1035.032,1,Fraction Damaged,0
74,B1035.032,2,Number in DS,0
74,B1035.032,2,Fraction Needed,0.695715184424817
74,B1035.032,2,Fraction Damaged,0
74,B1035.032,3,Number in DS,0
74,B1035.032,3,Fraction Needed,0.352554575103099
74,B1035.032,3,Fraction Damaged,0

74,B2022.001,-,Total in Building,864
74,B2022.001,-,Caused Unsafe Placard,False
74,B2022.001,1,Number in DS,0
74,B2022.001,1,Fraction Needed,0
74,B2022.001,1,Fraction Damaged,0
74,B2022.001,2,Number in DS,0
74,B2022.001,2,Fraction Needed,0.957882813261125
74,B2022.001,2,Fraction Damaged,0

74,B3011.011,-,Total in Building,117
74,B3011.011,-,Caused Unsafe Placard,False
74,B3011.011,1,Number in DS,0
74,B3011.011,1,Fraction Needed,0
74,B3011.011,1,Fraction Damaged,0
74,B3011.011,2,Number in DS,0
74,B3011.011,2,Fraction Needed,0.946632788005601
74,B3011.011,2,Fraction Damaged,0


75,-,-,Has Unsafe Placard,False
75,-,-,Collapse,False
75,-,-,Residual Drift,False

75,B1031.011b,-,Total in Building,16
75,B1031.011b,-,Caused Unsafe Placard,False
75,B1031.011b,1/0,Number in DS,0
75,B1031.011b,1/0,Fraction Needed,0
75,B1031.011b,1/0,Fraction Damaged,0
75,B1031.011b,1/1,Number in DS,0
75,B1031.011b,1/1,Fraction Needed,0
75,B1031.011b,1/1,Fraction Damaged,0
75,B1031.011b,2,Number in DS,0
75,B1031.011b,2,Fraction Needed,0.270610531184923
75,B1031.011b,2,Fraction Damaged,0
75,B1031.011b,3,Number in DS,0
75,B1031.011b,3,Fraction Needed,0.190815966577027
75,B1031.011b,3,Fraction Damaged,0

75,B1035.022,-,Total in Building,24
75,B1035.022,-,Caused Unsafe Placard,False
75,B1035.022,1,Number in DS,0
75,B1035.022,1,Fraction Needed,0
75,B1035.022,1,Fraction Damaged,0
75,B1035.022,2,Number in DS,0
75,B1035.022,2,Fraction Needed,0.909311575880979
75,B1035.022,2,Fraction Damaged,0
75,B1035.022,3,Number in DS,0
75,B1035.022,3,Fraction Needed,0.784525372642045
75,B1035.022,3,Fraction Damaged,0

75,B1035.032,-,Total in Building,24
75,B1035.032,-,Caused Unsafe Placard,False
75,B1035.032,1,Number in DS,0
75,B1035.032,1,Fraction Needed,0
75,B1035.032,1,Fraction Damaged,0
75,B1035.032,2,Number in DS,0
75,B1035.032,2,Fraction Needed,0.493173890477141
75,B1035.032,2,Fraction Damaged,0
75,B1035.032,3,Number in DS,0
75,B1035.032,3,Fraction Needed,0.910638200686924
75,B1035.032,3,Fraction Damaged,0

75,B2022.001,-,Total in Building,864
75,B2022.001,-,Caused Unsafe Placard,False
75,B2022.001,1,Number in DS,0
75,B2022.001,1,Fraction Needed,0
75,B2022.001,1,Fraction Damaged,0
75,B2022.001,2,Number in DS,0
75,B2022.001,2,Fraction Needed,1
75,B2022.001,2,Fraction Damaged,0

75,B3011.011,-,Total in Building,117
75,B3011.011,-,Caused Unsafe Placard,False
75,B3011.011,1,Number in DS,0
75,B3011.011,1,Fraction Needed,0
75,B3011.011,1,Fraction Damaged,0
75,B3011.011,2,Number in DS,0
75,B3011.011,2,Fraction Needed,0.559525198792739
75,B3011.011,2,Fraction Damaged,0


76,-,-,Has Unsafe Placard,False
76,-,-,Collapse,False
76,-,-,Residual Drift,False

76,B1031.011b,-,Total in Building,16
76,B1031.011b,-,Caused Unsafe Placard,False
76,B1031.011b,1/0,Number in DS,0
76,B1031.011b,1/0,Fraction Needed,0
76,B1031.011b,1/0,Fraction Damaged,0
76,B1031.011b,1/1,Number in DS,0
76,B1031.011b,1/1,Fraction Needed,0
76,B1031.011b,1/1,Fraction Damaged,0
76,B1031.011b,2,Number in DS,0
76,B1031.011b,2,Fraction Needed,0.173830149559139
76,B1031.011b,2,Fraction Damaged,0
76,B1031.011b,3,Number in DS,0
76,B1031.011b,3,Fraction Needed,0.0543516837653293
76,B1031.011b,3,Fraction Damaged,0

76,B1035.022,-,Total in Building,24
76,B1035.022,-,Caused Unsafe Placard,False
76,B1035.022,1,Number in DS,0
76,B1035.022,1,Fraction Needed,0
76,B1035.022,1,Fraction Damaged,0
76,B1035.022,2,Number in DS,0
76,B1035.022,2,Fraction Needed,0.445943288179539
76,B1035.022,2,Fraction Damaged,0
76,B1035.022,3,Number in DS,0
76,B1035.022,3,Fraction Needed,0.934477698116823
76,B1035.022,3,Fraction Damaged,0

76,B1035.032,-,Total in Building,24
76,B1035.032,-,Caused Unsafe Placard,False
76,B1035.032,1,Number in DS,0
76,B1035.032,1,Fraction Needed,0
76,B1035.032,1,Fraction Damaged,0
76,B1035.032,2,Number in DS,0
76,B1035.032,2,Fraction Needed,0.582996295556879
76,B1035.032,2,Fraction Damaged,0
76,B1035.032,3,Number in DS,0
76,B1035.032,3,Fraction Needed,0.804803521699474
76,B1035.032,3,Fraction Damaged,0

76,B2022.001,-,Total in Building,864
76,B2022.001,-,Caused Unsafe Placard,False
76,B2022.001,1,Number in DS,0
76,B2022.001,1,Fraction Needed,0
76,B2022.001,1,Fraction Damaged,0
76,B2022.001,2,Number in DS,0
76,B2022.001,2,Fraction Needed,1
76,B2022.001,2,Fraction Damaged,0

76,B3011.011,-,Total in Building,117
76,B3011.011,-,Caused Unsafe Placard,False
76,B3011.011,1,Number in DS,0
76,B3011.011,1,Fraction Needed,0
76,B3011.011,1,Fraction Damaged,0
76,B3011.011,2,Number in DS,0
76,B3011.011,2,Fraction Needed,1
76,B3011.011,2,Fraction Damaged,0


77,-,-,Has Unsafe Placard,False
77,-,-,Collapse,False
77,-,-,Residual Drift,False

77,B1031.011b,-,Total in Building,16
77,B1031.011b,-,Caused Unsafe Placard,False
77,B1031.011b,1/0,Number in DS,0
77,B1031.011b,1/0,Fraction Needed,0
77,B1031.011b,1/0,Fraction Damaged,0
77,B1031.011b,1/1,Number in DS,0
77,B1031.011b,1/1,Fraction Needed,0
77,B1031.011b,1/1,Fraction Damaged,0
77,B1031.011b,2,Number in DS,0
77,B1031.011b,2,Fraction Needed,0.540502815944067
77,B1031.011b,2,Fraction Damaged,0
77,B1031.011b,3,Number in DS,0
77,B1031.011b,3,Fraction Needed,0.112249938597779
77,B1031.011b,3,Fraction Damaged,0

77,B1035.022,-,Total in Building,24
77,B1035.022,-,Caused Unsafe Placard,False
77,B1035.022,1,Number in DS,0
77,B1035.022,1,Fraction Needed,0
77,B1035.022,1,Fraction Damaged,0
77,B1035.022,2,Number in DS,0
77,B1035.022,2,Fraction Needed,0.491976395424657
77,B1035.022,2,Fraction Damaged,0
77,B1035.022,3,Number in DS,0
77,B1035.022,3,Fraction Needed,0.459052783646542
77,B1035.022,3,Fraction Damaged,0

77,B1035.032,-,Total in Building,24
77,B1035.032,-,Caused Unsafe Placard,False
77,B1035.032,1,Number in DS,0
77,B1035.032,1,Fraction Needed,0
77,B1035.032,1,Fraction Damaged,0
77,B1035.032,2,Number in DS,0
77,B1035.032,2,Fraction Needed,0.821336095302383
77,B1035.032,2,Fraction Damaged,0
77,B1035.032,3,Number in DS,0
77,B1035.032,3,Fraction Needed,1
77,B1035.032,3,Fraction Damaged,0

77,B2022.001,-,Total in Building,864
77,B2022.001,-,Caused Unsafe Placard,False
77,B2022.001,1,Number in DS,0
77,B2022.001,1,Fraction Needed,0
77,B2022.001,1,Fraction Damaged,0
77,B2022.001,2,Number in DS,0
77,B2022.001,2,Fraction Needed,1
77,B2022.001,2,Fraction Damaged,0

77,B3011.011,-,Total in Building,117
77,B3011.011,-,Caused Unsafe Placard,False
77,B3011.011,1,Number in DS,0
77,B3011.011,1,Fraction Needed,0
77,B3011.011,1,Fraction Damaged,0
77,B3011.011,2,Number in DS,0
77,B3011.011,2,Fraction Needed,0.310157188410801
77,B3011.011,2,Fraction Damaged,0


78,-,-,Has Unsafe Placard,False
78,-,-,Collapse,False
78,-,-,Residual Drift,False

78,B1031.011b,-,Total in Building,16
78,B1031.011b,-,Caused Unsafe Placard,False
78,B1031.011b,1/0,Number in DS,0
78,B1031.011b,1/0,Fraction Needed,0
78,B1031.011b,1/0,Fraction Damaged,0
78,B1031.011b,1/1,Number in DS,0
78,B1031.011b,1/1,Fraction Needed,0
78,B1031.011b,1/1,Fraction Damaged,0
78,B1031.011b,2,Number in DS,0
78,B1031.011b,2,Fraction Needed,0.218758697487223
78,B1031.011b,2,Fraction Damaged,0
78,B1031.011b,3,Number in DS,0
78,B1031.011b,3,Fraction Needed,0.073331704473056
78,B1031.011b,3,Fraction Damaged,0

78,B1035.022,-,Total in Building,24
78,B1035.022,-,Caused Unsafe Placard,False
78,B1035.022,1,Number in DS,0
78,B1035.022,1,Fraction Needed,0
78,B1035.022,1,Fraction Damaged,0
78,B1035.022,2,Number in DS,0
78,B1035.022,2,Fraction Needed,0.259644709534938
78,B1035.022,2,Fraction Damaged,0
78,B1035.022,3,Number in DS,0
78,B1035.022,3,Fraction Needed,0.414439399045438
78,B1035.022,3,Fraction Damaged,0

78,B1035.032,-,Total in Building,24
78,B1035.032,-,Caused Unsafe Placard,False
78,B1035.032,1,Number in DS,0
78,B1035.032,1,Fraction Needed,0
78,B1035.032,1,Fraction Damaged,0
78,B1035.032,2,Number in DS,0
78,B1035.032,2,Fraction Needed,1
78,B1035.032,2,Fraction Damaged,0
78,B1035.032,3,Number in DS,0
78,B1035.032,3,Fraction Needed,0.330682707820235
78,B1035.032,3,Fraction Damaged,0

78,B2022.001,-,Total in Building,864
78,B2022.001,-,Caused Unsafe Placard,False
78,B2022.001,1,Number in DS,0
78,B2022.001,1,Fraction Needed,0
78,B2022.001,1,Fraction Damaged,0
78,B2022.001,2,Number in DS,0
78,B2022.001,2,Fraction Needed,0.986248111739599
78,B2022.001,2,Fraction Damaged,0

78,B3011.011,-,Total in Building,117
78,B3011.011,-,Caused Unsafe Placard,False
78,B3011.011,1,Number in DS,0
78,B3011.011,1,Fraction Needed,0
78,B3011.011,1,Fraction Damaged,0
78,B3011.011,2,Number in DS,0
78,B3011.011,2,Fraction Needed,0.230863918421247
78,B3011.011,2,Fraction Damaged,0


79,-,-,Has Unsafe Placard,False
79,-,-,Collapse,False
79,-,-,Residual Drift,False

79,B1031.011b,-,Total in Building,16
79,B1031.011b,-,Caused Unsafe Placard,False
79,B1031.011b,1/0,Number in DS,0
79,B1031.011b,1/0,Fraction Needed,0
79,B1031.011b,1/0,Fraction Damaged,0
79,B1031.011b,1/1,Number in DS,0
79,B1031.011b,1/1,Fraction Needed,0
79,B1031.011b,1/1,Fraction Damaged,0
79,B1031.011b,2,Number in DS,0
79,B1031.011b,2,Fraction Needed,0.33206406564329
79,B1031.011b,2,Fraction Damaged,0
79,B1031.011b,3,Number in DS,0
79,B1031.011b,3,Fraction Needed,0.280919540725219
79,B1031.011b,3,Fraction Damaged,0

79,B1035.022,-,Total in Building,24
79,B1035.022,-,Caused Unsafe Placard,False
79,B1035.022,1,Number in DS,0
79,B1035.022,1,Fraction Needed,0
79,B1035.022,1,Fraction Damaged,0
79,B1035.022,2,Number in DS,0
79,B1035.022,2,Fraction Needed,0.385960659404166
79,B1035.022,2,Fraction Damaged,0
79,B1035.022,3,Number in DS,0
79,B1035.022,3,Fraction Needed,0.451749519429524
