Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
67,B3011.011,-,Caused Unsafe Placard,False
67,B3011.011,1,Number in DS,0
67,B3011.011,1,Fraction Needed,0
67,B3011.011,1,Fraction Damaged,0
67,B3011.011,2,Number in DS,13
67,B3011.011,2,Fraction Needed,0.46040488331652
67,B3011.011,2,Fraction Damaged,0.111111111111111


68,-,-,Has Unsafe Placard,False
68,-,-,Collapse,False
68,-,-,Residual Drift,False

68,B1031.011b,-,Total in Building,16
68,B1031.011b,-,Caused Unsafe Placard,False
68,B1031.011b,1/0,Number in DS,0
68,B1031.011b,1/0,Fraction Needed,0
68,B1031.011b,1/0,Fraction Damaged,0
68,B1031.011b,1/1,Number in DS,0
68,B1031.011b,1/1,Fraction Needed,0
68,B1031.011b,1/1,Fraction Damaged,0
68,B1031.011b,2,Number in DS,0
68,B1031.011b,2,Fraction Needed,0.0944906525618694
68,B1031.011b,2,Fraction Damaged,0
68,B1031.011b,3,Number in DS,0
68,B1031.011b,3,Fraction Needed,0.231972496360789
68,B1031.011b,3,Fraction Damaged,0

68,B1033.001b,-,Total in Building,12
68,B1033.001b,-,Caused Unsafe Placard,False
68,B1033.001b,1,Number in DS,0
68,B1033.001b,1,Fraction Needed,0
68,B1033.001b,1,Fraction Damaged,0
68,B1033.001b,2,Number in DS,0
68,B1033.001b,2,Fraction Needed,0.552760821268107
68,B1033.001b,2,Fraction Damaged,0
68,B1033.001b,3,Number in DS,0
68,B1033.001b,3,Fraction Needed,0.242261104114673
68,B1033.001b,3,Fraction Damaged,0
68,B1033.001b,4,Number in DS,0
68,B1033.001b,4,Fraction Needed,0.255018258518663
68,B1033.001b,4,Fraction Damaged,0

68,B1035.022,-,Total in Building,24
68,B1035.022,-,Caused Unsafe Placard,False
68,B1035.022,1,Number in DS,0
68,B1035.022,1,Fraction Needed,0
68,B1035.022,1,Fraction Damaged,0
68,B1035.022,2,Number in DS,0
68,B1035.022,2,Fraction Needed,0.894860501762884
68,B1035.022,2,Fraction Damaged,0
68,B1035.022,3,Number in DS,0
68,B1035.022,3,Fraction Needed,0.226154156889398
68,B1035.022,3,Fraction Damaged,0

68,B1035.032,-,Total in Building,24
68,B1035.032,-,Caused Unsafe Placard,False
68,B1035.032,1,Number in DS,0
68,B1035.032,1,Fraction Needed,0
68,B1035.032,1,Fraction Damaged,0
68,B1035.032,2,Number in DS,0
68,B1035.032,2,Fraction Needed,0.531342562274963
68,B1035.032,2,Fraction Damaged,0
68,B1035.032,3,Number in DS,0
68,B1035.032,3,Fraction Needed,1
68,B1035.032,3,Fraction Damaged,0

68,B2022.001,-,Total in Building,864
68,B2022.001,-,Caused Unsafe Placard,False
68,B2022.001,1,Number in DS,0
68,B2022.001,1,Fraction Needed,0
68,B2022.001,1,Fraction Damaged,0
68,B2022.001,2,Number in DS,0
68,B2022.001,2,Fraction Needed,0.554007481088716
68,B2022.001,2,Fraction Damaged,0

68,B3011.011,-,Total in Building,117
68,B3011.011,-,Caused Unsafe Placard,False
68,B3011.011,1,Number in DS,0
68,B3011.011,1,Fraction Needed,0
68,B3011.011,1,Fraction Damaged,0
68,B3011.011,2,Number in DS,0
68,B3011.011,2,Fraction Needed,0.331183898907471
68,B3011.011,2,Fraction Damaged,0


69,-,-,Has Unsafe Placard,False
69,-,-,Collapse,False
69,-,-,Residual Drift,False

69,B1031.011b,-,Total in Building,16
69,B1031.011b,-,Caused Unsafe Placard,False
69,B1031.011b,1/0,Number in DS,0
69,B1031.011b,1/0,Fraction Needed,0
69,B1031.011b,1/0,Fraction Damaged,0
69,B1031.011b,1/1,Number in DS,0
69,B1031.011b,1/1,Fraction Needed,0
69,B1031.011b,1/1,Fraction Damaged,0
69,B1031.011b,2,Number in DS,0
69,B1031.011b,2,Fraction Needed,0.300547717342525
69,B1031.011b,2,Fraction Damaged,0
69,B1031.011b,3,Number in DS,0
69,B1031.011b,3,Fraction Needed,0.337841138523503
69,B1031.011b,3,Fraction Damaged,0

69,B1033.001b,-,Total in Building,12
69,B1033.001b,-,Caused Unsafe Placard,False
69,B1033.001b,1,Number in DS,0
69,B1033.001b,1,Fraction Needed,0
69,B1033.001b,1,Fraction Damaged,0
69,B1033.001b,2,Number in DS,0
69,B1033.001b,2,Fraction Needed,0.918459500555005
69,B1033.001b,2,Fraction Damaged,0
69,B1033.001b,3,Number in DS,0
69,B1033.001b,3,Fraction Needed,0.234101697839088
69,B1033.001b,3,Fraction Damaged,0
69,B1033.001b,4,Number in DS,0
69,B1033.001b,4,Fraction Needed,0.0765203100511673
69,B1033.001b,4,Fraction Damaged,0

69,B1035.022,-,Total in Building,24
69,B1035.022,-,Caused Unsafe Placard,False
69,B1035.022,1,Number in DS,0
69,B1035.022,1,Fraction Needed,0
69,B1035.022,1,Fraction Damaged,0
69,B1035.022,2,Number in DS,0
69,B1035.022,2,Fraction Needed,0.205028137749646
69,B1035.022,2,Fraction Damaged,0
69,B1035.022,3,Number in DS,0
69,B1035.022,3,Fraction Needed,0.852801237455553
69,B1035.022,3,Fraction Damaged,0

69,B1035.032,-,Total in Building,24
69,B1035.032,-,Caused Unsafe Placard,False
69,B1035.032,1,Number in DS,0
69,B1035.032,1,Fraction Needed,0
69,B1035.032,1,Fraction Damaged,0
69,B1035.032,2,Number in DS,0
69,B1035.032,2,Fraction Needed,0.294894567183879
69,B1035.032,2,Fraction Damaged,0
69,B1035.032,3,Number in DS,0
69,B1035.032,3,Fraction Needed,0.53003607095392
69,B1035.032,3,Fraction Damaged,0

69,B2022.001,-,Total in Building,864
69,B2022.001,-,Caused Unsafe Placard,False
69,B2022.001,1,Number in DS,0
69,B2022.001,1,Fraction Needed,0
69,B2022.001,1,Fraction Damaged,0
69,B2022.001,2,Number in DS,0
69,B2022.001,2,Fraction Needed,0.782867765677853
69,B2022.001,2,Fraction Damaged,0

69,B3011.011,-,Total in Building,117
69,B3011.011,-,Caused Unsafe Placard,False
69,B3011.011,1,Number in DS,0
69,B3011.011,1,Fraction Needed,0
69,B3011.011,1,Fraction Damaged,0
69,B3011.011,2,Number in DS,52
69,B3011.011,2,Fraction Needed,0.561356713800712
69,B3011.011,2,Fraction Damaged,0.444444444444444


70,-,-,Has Unsafe Placard,False
70,-,-,Collapse,False
70,-,-,Residual Drift,False

70,B1031.011b,-,Total in Building,16
70,B1031.011b,-,Caused Unsafe Placard,False
70,B1031.011b,1/0,Number in DS,0
70,B1031.011b,1/0,Fraction Needed,0
70,B1031.011b,1/0,Fraction Damaged,0
70,B1031.011b,1/1,Number in DS,0
70,B1031.011b,1/1,Fraction Needed,0
70,B1031.011b,1/1,Fraction Damaged,0
70,B1031.011b,2,Number in DS,0
70,B1031.011b,2,Fraction Needed,0.422284501129674
70,B1031.011b,2,Fraction Damaged,0
70,B1031.011b,3,Number in DS,0
70,B1031.011b,3,Fraction Needed,0.0613163140528752
70,B1031.011b,3,Fraction Damaged,0

70,B1033.001b,-,Total in Building,12
70,B1033.001b,-,Caused Unsafe Placard,False
70,B1033.001b,1,Number in DS,0
70,B1033.001b,1,Fraction Needed,0
70,B1033.001b,1,Fraction Damaged,0
70,B1033.001b,2,Number in DS,0
70,B1033.001b,2,Fraction Needed,1
70,B1033.001b,2,Fraction Damaged,0
70,B1033.001b,3,Number in DS,0
70,B1033.001b,3,Fraction Needed,0.742461025160322
70,B1033.001b,3,Fraction Damaged,0
70,B1033.001b,4,Number in DS,0
70,B1033.001b,4,Fraction Needed,0.222406755195937
70,B1033.001b,4,Fraction Damaged,0

70,B1035.022,-,Total in Building,24
70,B1035.022,-,Caused Unsafe Placard,False
70,B1035.022,1,Number in DS,0
70,B1035.022,1,Fraction Needed,0
70,B1035.022,1,Fraction Damaged,0
70,B1035.022,2,Number in DS,0
70,B1035.022,2,Fraction Needed,0.382815784170792
70,B1035.022,2,Fraction Damaged,0
70,B1035.022,3,Number in DS,0
70,B1035.022,3,Fraction Needed,0.439350211864814
70,B1035.022,3,Fraction Damaged,0

70,B1035.032,-,Total in Building,24
70,B1035.032,-,Caused Unsafe Placard,False
70,B1035.032,1,Number in DS,0
70,B1035.032,1,Fraction Needed,0
70,B1035.032,1,Fraction Damaged,0
70,B1035.032,2,Number in DS,0
70,B1035.032,2,Fraction Needed,0.476797961581538
70,B1035.032,2,Fraction Damaged,0
70,B1035.032,3,Number in DS,0
70,B1035.032,3,Fraction Needed,0.274893208084507
70,B1035.032,3,Fraction Damaged,0

70,B2022.001,-,Total in Building,864
70,B2022.001,-,Caused Unsafe Placard,False
70,B2022.001,1,Number in DS,0
70,B2022.001,1,Fraction Needed,0
70,B2022.001,1,Fraction Damaged,0
70,B2022.001,2,Number in DS,0
70,B2022.001,2,Fraction Needed,1
70,B2022.001,2,Fraction Damaged,0

70,B3011.011,-,Total in Building,117
70,B3011.011,-,Caused Unsafe Placard,False
70,B3011.011,1,Number in DS,0
70,B3011.011,1,Fraction Needed,0
70,B3011.011,1,Fraction Damaged,0
70,B3011.011,2,Number in DS,47
70,B3011.011,2,Fraction Needed,0.466716909291951
70,B3011.011,2,Fraction Damaged,0.401709401709402


71,-,-,Has Unsafe Placard,True
71,-,-,Collapse,False
71,-,-,Residual Drift,False

71,B1031.011b,-,Total in Building,16
71,B1031.011b,-,Caused Unsafe Placard,False
71,B1031.011b,1/0,Number in DS,0
71,B1031.011b,1/0,Fraction Needed,0
71,B1031.011b,1/0,Fraction Damaged,0
71,B1031.011b,1/1,Number in DS,0
71,B1031.011b,1/1,Fraction Needed,0
71,B1031.011b,1/1,Fraction Damaged,0
71,B1031.011b,2,Number in DS,0
71,B1031.011b,2,Fraction Needed,0.112473713124016
71,B1031.011b,2,Fraction Damaged,0
71,B1031.011b,3,Number in DS,0
71,B1031.011b,3,Fraction Needed,0.14928545038493
71,B1031.011b,3,Fraction Damaged,0

71,B1033.001b,-,Total in Building,12
71,B1033.001b,-,Caused Unsafe Placard,False
71,B1033.001b,1,Number in DS,0
71,B1033.001b,1,Fraction Needed,0
71,B1033.001b,1,Fraction Damaged,0
71,B1033.001b,2,Number in DS,0
71,B1033.001b,2,Fraction Needed,0.294624810259898
71,B1033.001b,2,Fraction Damaged,0
71,B1033.001b,3,Number in DS,0
71,B1033.001b,3,Fraction Needed,0.253905608438887
71,B1033.001b,3,Fraction Damaged,0
71,B1033.001b,4,Number in DS,0
71,B1033.001b,4,Fraction Needed,0.246859103559136
71,B1033.001b,4,Fraction Damaged,0

71,B1035.022,-,Total in Building,24
71,B1035.022,-,Caused Unsafe Placard,False
71,B1035.022,1,Number in DS,0
71,B1035.022,1,Fraction Needed,0
71,B1035.022,1,Fraction Damaged,0
71,B1035.022,2,Number in DS,0
71,B1035.022,2,Fraction Needed,0.721226288800384
71,B1035.022,2,Fraction Damaged,0
71,B1035.022,3,Number in DS,0
71,B1035.022,3,Fraction Needed,0.32732345060071
71,B1035.022,3,Fraction Damaged,0

71,B1035.032,-,Total in Building,24
71,B1035.032,-,Caused Unsafe Placard,False
71,B1035.032,1,Number in DS,0
71,B1035.032,1,Fraction Needed,0
71,B1035.032,1,Fraction Damaged,0
71,B1035.032,2,Number in DS,0
71,B1035.032,2,Fraction Needed,0.98272002573074
71,B1035.032,2,Fraction Damaged,0
71,B1035.032,3,Number in DS,0
71,B1035.032,3,Fraction Needed,0.426339043794263
71,B1035.032,3,Fraction Damaged,0

71,B2022.001,-,Total in Building,864
71,B2022.001,-,Caused Unsafe Placard,False
71,B2022.001,1,Number in DS,0
71,B2022.001,1,Fraction Needed,0
71,B2022.001,1,Fraction Damaged,0
71,B2022.001,2,Number in DS,0
71,B2022.001,2,Fraction Needed,1
71,B2022.001,2,Fraction Damaged,0

71,B3011.011,-,Total in Building,117
71,B3011.011,-,Caused Unsafe Placard,True
71,B3011.011,1,Number in DS,0
71,B3011.011,1,Fraction Needed,0
71,B3011.011,1,Fraction Damaged,0
71,B3011.011,2,Number in DS,112
71,B3011.011,2,Fraction Needed,0.90838729972409
71,B3011.011,2,Fraction Damaged,0.957264957264957


72,-,-,Has Unsafe Placard,False
72,-,-,Collapse,False
72,-,-,Residual Drift,False

72,B1031.011b,-,Total in Building,16
72,B1031.011b,-,Caused Unsafe Placard,False
72,B1031.011b,1/0,Number in DS,0
72,B1031.011b,1/0,Fraction Needed,0
72,B1031.011b,1/0,Fraction Damaged,0
72,B1031.011b,1/1,Number in DS,0
72,B1031.011b,1/1,Fraction Needed,0
72,B1031.011b,1/1,Fraction Damaged,0
72,B1031.011b,2,Number in DS,0
72,B1031.011b,2,Fraction Needed,0.19005123066215
72,B1031.011b,2,Fraction Damaged,0
72,B1031.011b,3,Number in DS,0
72,B1031.011b,3,Fraction Needed,0.0779852384046199
72,B1031.011b,3,Fraction Damaged,0

72,B1033.001b,-,Total in Building,12
72,B1033.001b,-,Caused Unsafe Placard,False
72,B1033.001b,1,Number in DS,0
72,B1033.001b,1,Fraction Needed,0
72,B1033.001b,1,Fraction Damaged,0
72,B1033.001b,2,Number in DS,0
72,B1033.001b,2,Fraction Needed,1
72,B1033.001b,2,Fraction Damaged,0
72,B1033.001b,3,Number in DS,0
72,B1033.001b,3,Fraction Needed,0.543765777898294
72,B1033.001b,3,Fraction Damaged,0
72,B1033.001b,4,Number in DS,0
72,B1033.001b,4,Fraction Needed,0.185397444125085
72,B1033.001b,4,Fraction Damaged,0

72,B1035.022,-,Total in Building,24
72,B1035.022,-,Caused Unsafe Placard,False
72,B1035.022,1,Number in DS,0
72,B1035.022,1,Fraction Needed,0
72,B1035.022,1,Fraction Damaged,0
72,B1035.022,2,Number in DS,0
72,B1035.022,2,Fraction Needed,0.300303923868923
72,B1035.022,2,Fraction Damaged,0
72,B1035.022,3,Number in DS,0
72,B1035.022,3,Fraction Needed,0.387978481776824
72,B1035.022,3,Fraction Damaged,0

72,B1035.032,-,Total in Building,24
72,B1035.032,-,Caused Unsafe Placard,False
72,B1035.032,1,Number in DS,0
72,B1035.032,1,Fraction Needed,0
72,B1035.032,1,Fraction Damaged,0
72,B1035.032,2,Number in DS,0
72,B1035.032,2,Fraction Needed,1
72,B1035.032,2,Fraction Damaged,0
72,B1035.032,3,Number in DS,0
72,B1035.032,3,Fraction Needed,0.578499865496097
72,B1035.032,3,Fraction Damaged,0

72,B2022.001,-,Total in Building,864
72,B2022.001,-,Caused Unsafe Placard,False
72,B2022.001,1,Number in DS,0
72,B2022.001,1,Fraction Needed,0
72,B2022.001,1,Fraction Damaged,0
72,B2022.001,2,Number in DS,0
72,B2022.001,2,Fraction Needed,1
72,B2022.001,2,Fraction Damaged,0

72,B3011.011,-,Total in Building,117
72,B3011.011,-,Caused Unsafe Placard,False
72,B3011.011,1,Number in DS,0
72,B3011.011,1,Fraction Needed,0
72,B3011.011,1,Fraction Damaged,0
72,B3011.011,2,Number in DS,5
72,B3011.011,2,Fraction Needed,0.172028074256601
72,B3011.011,2,Fraction Damaged,0.0427350427350427


73,-,-,Has Unsafe Placard,False
73,-,-,Collapse,False
73,-,-,Residual Drift,False

73,B1031.011b,-,Total in Building,16
73,B1031.011b,-,Caused Unsafe Placard,False
73,B1031.011b,1/0,Number in DS,0
73,B1031.011b,1/0,Fraction Needed,0
73,B1031.011b,1/0,Fraction Damaged,0
73,B1031.011b,1/1,Number in DS,0
73,B1031.011b,1/1,Fraction Needed,0
73,B1031.011b,1/1,Fraction Damaged,0
73,B1031.011b,2,Number in DS,0
73,B1031.011b,2,Fraction Needed,0.146692509340065
73,B1031.011b,2,Fraction Damaged,0
73,B1031.011b,3,Number in DS,0
73,B1031.011b,3,Fraction Needed,0.0691963926994585
73,B1031.011b,3,Fraction Damaged,0

73,B1033.001b,-,Total in Building,12
73,B1033.001b,-,Caused Unsafe Placard,False
73,B1033.001b,1,Number in DS,0
73,B1033.001b,1,Fraction Needed,0
73,B1033.001b,1,Fraction Damaged,0
73,B1033.001b,2,Number in DS,0
73,B1033.001b,2,Fraction Needed,0.35758533594069
73,B1033.001b,2,Fraction Damaged,0
73,B1033.001b,3,Number in DS,0
73,B1033.001b,3,Fraction Needed,0.113310513318601
73,B1033.001b,3,Fraction Damaged,0
73,B1033.001b,4,Number in DS,0
73,B1033.001b,4,Fraction Needed,0.234495160108142
73,B1033.001b,4,Fraction Damaged,0

73,B1035.022,-,Total in Building,24
73,B1035.022,-,Caused Unsafe Placard,False
73,B1035.022,1,Number in DS,0
73,B1035.022,1,Fraction Needed,0
73,B1035.022,1,Fraction Damaged,0
73,B1035.022,2,Number in DS,0
73,B1035.022,2,Fraction Needed,0.447067197089365
73,B1035.022,2,Fraction Damaged,0
73,B1035.022,3,Number in DS,0
73,B1035.022,3,Fraction Needed,0.634030639896088
73,B1035.022,3,Fraction Damaged,0

73,B1035.032,-,Total in Building,24
73,B1035.032,-,Caused Unsafe Placard,False
73,B1035.032,1,Number in DS,0
73,B1035.032,1,Fraction Needed,0
73,B1035.032,1,Fraction Damaged,0
73,B1035.032,2,Number in DS,0
73,B1035.032,2,Fraction Needed,0.662019200287108
73,B1035.032,2,Fraction Damaged,0
73,B1035.032,3,Number in DS,0
73,B1035.032,3,Fraction Needed,0.804167307671221
73,B1035.032,3,Fraction Damaged,0

73,B2022.001,-,Total in Building,864
73,B2022.001,-,Caused Unsafe Placard,False
73,B2022.001,1,Number in DS,0
73,B2022.001,1,Fraction Needed,0
73,B2022.001,1,Fraction Damaged,0
73,B2022.001,2,Number in DS,0
73,B2022.001,2,Fraction Needed,0.949814131784098
73,B2022.001,2,Fraction Damaged,0

73,B3011.011,-,Total in Building,117
73,B3011.011,-,Caused Unsafe Placard,False
73,B3011.011,1,Number in DS,0
73,B3011.011,1,Fraction Needed,0
73,B3011.011,1,Fraction Damaged,0
73,B3011.011,2,Number in DS,0
73,B3011.011,2,Fraction Needed,0.306089199801476
73,B3011.011,2,Fraction Damaged,0


74,-,-,Has Unsafe Placard,False
74,-,-,Collapse,False
74,-,-,Residual Drift,False

74,B1031.011b,-,Total in Building,16
74,B1031.011b,-,Caused Unsafe Placard,False
74,B1031.011b,1/0,Number in DS,0
74,B1031.011b,1/0,Fraction Needed,0
74,B1031.011b,1/0,Fraction Damaged,0
74,B1031.011b,1/1,Number in DS,0
74,B1031.011b,1/1,Fraction Needed,0
74,B1031.011b,1/1,Fraction Damaged,0
74,B1031.011b,2,Number in DS,0
74,B1031.011b,2,Fraction Needed,0.320863581910462
74,B1031.011b,2,Fraction Damaged,0
74,B1031.011b,3,Number in DS,0
74,B1031.011b,3,Fraction Needed,0.0304559551099195
74,B1031.011b,3,Fraction Damaged,0

74,B1033.001b,-,Total in Building,12
74,B1033.001b,-,Caused Unsafe Placard,False
74,B1033.001b,1,Number in DS,0
74,B1033.001b,1,Fraction Needed,0
74,B1033.001b,1,Fraction Damaged,0
74,B1033.001b,2,Number in DS,0
74,B1033.001b,2,Fraction Needed,0.785839455411958
74,B1033.001b,2,Fraction Damaged,0
74,B1033.001b,3,Number in DS,0
74,B1033.001b,3,Fraction Needed,0.406613320345754
74,B1033.001b,3,Fraction Damaged,0
74,B1033.001b,4,Number in DS,0
74,B1033.001b,4,Fraction Needed,0.128120568428024
74,B1033.001b,4,Fraction Damaged,0

74,B1035.022,-,Total in Building,24
74,B1035.022,-,Caused Unsafe Placard,False
74,B1035.022,1,Number in DS,0
74,B1035.022,1,Fraction Needed,0
74,B1035.022,1,Fraction Damaged,0
74,B1035.022,2,Number in DS,0
74,B1035.022,2,Fraction Needed,0.811389849306255
74,B1035.022,2,Fraction Damaged,0
74,B1035.022,3,Number in DS,0
74,B1035.022,3,Fraction Needed,0.198476317237954
74,B1035.022,3,Fraction Damaged,0

74,B1035.032,-,Total in Building,24
74,B1035.032,-,Caused Unsafe Placard,False
74,B1035.032,1,Number in DS,0
74,B1035.032,1,Fraction Needed,0
74,B1035.032,1,Fraction Damaged,0
74,B1035.032,2,Number in DS,0
74,B1035.032,2,Fraction Needed,0.443696337303399
74,B1035.032,2,Fraction Damaged,0
74,B1035.032,3,Number in DS,0
74,B1035.032,3,Fraction Needed,0.626007658664818
74,B1035.032,3,Fraction Damaged,0

74,B2022.001,-,Total in Building,864
74,B2022.001,-,Caused Unsafe Placard,False
74,B2022.001,1,Number in DS,0
74,B2022.001,1,Fraction Needed,0
74,B2022.001,1,Fraction Damaged,0
74,B2022.001,2,Number in DS,0
74,B2022.001,2,Fraction Needed,0.854979548533305
74,B2022.001,2,Fraction Damaged,0

74,B3011.011,-,Total in Building,117
74,B3011.011,-,Caused Unsafe Placard,False
74,B3011.011,1,Number in DS,0
74,B3011.011,1,Fraction Needed,0
74,B3011.011,1,Fraction Damaged,0
74,B3011.011,2,Number in DS,0
74,B3011.011,2,Fraction Needed,0.560537867384998
74,B3011.011,2,Fraction Damaged,0


75,-,-,Has Unsafe Placard,False
75,-,-,Collapse,False
75,-,-,Residual Drift,False

75,B1031.011b,-,Total in Building,16
75,B1031.011b,-,Caused Unsafe Placard,False
75,B1031.011b,1/0,Number in DS,0
75,B1031.011b,1/0,Fraction Needed,0
75,B1031.011b,1/0,Fraction Damaged,0
75,B1031.011b,1/1,Number in DS,0
75,B1031.011b,1/1,Fraction Needed,0
75,B1031.011b,1/1,Fraction Damaged,0
75,B1031.011b,2,Number in DS,0
75,B1031.011b,2,Fraction Needed,0.206867493903302
75,B1031.011b,2,Fraction Damaged,0
75,B1031.011b,3,Number in DS,0
75,B1031.011b,3,Fraction Needed,0.133236805871126
75,B1031.011b,3,Fraction Damaged,0

75,B1033.001b,-,Total in Building,12
75,B1033.001b,-,Caused Unsafe Placard,False
75,B1033.001b,1,Number in DS,0
75,B1033.001b,1,Fraction Needed,0
75,B1033.001b,1,Fraction Damaged,0
75,B1033.001b,2,Number in DS,0
75,B1033.001b,2,Fraction Needed,0.991998923678583
75,B1033.001b,2,Fraction Damaged,0
75,B1033.001b,3,Number in DS,0
75,B1033.001b,3,Fraction Needed,0.24375705536888
75,B1033.001b,3,Fraction Damaged,0
75,B1033.001b,4,Number in DS,0
75,B1033.001b,4,Fraction Needed,0.141231141514554
75,B1033.001b,4,Fraction Damaged,0

75,B1035.022,-,Total in Building,24
75,B1035.022,-,Caused Unsafe Placard,False
75,B1035.022,1,Number in DS,0
75,B1035.022,1,Fraction Needed,0
75,B1035.022,1,Fraction Damaged,0
75,B1035.022,2,Number in DS,0
75,B1035.022,2,Fraction Needed,0.306357502955256
75,B1035.022,2,Fraction Damaged,0
75,B1035.022,3,Number in DS,0
75,B1035.022,3,Fraction Needed,0.447839456142357
75,B1035.022,3,Fraction Damaged,0

75,B1035.032,-,Total in Building,24
75,B1035.032,-,Caused Unsafe Placard,False
75,B1035.032,1,Number in DS,0
75,B1035.032,1,Fraction Needed,0
75,B1035.032,1,Fraction Damaged,0
75,B1035.032,2,Number in DS,0
75,B1035.032,2,Fraction Needed,0.422568602667059
75,B1035.032,2,Fraction Damaged,0
75,B1035.032,3,Number in DS,0
75,B1035.032,3,Fraction Needed,0.87848775118439
75,B1035.032,3,Fraction Damaged,0

75,B2022.001,-,Total in Building,864
75,B2022.001,-,Caused Unsafe Placard,False
75,B2022.001,1,Number in DS,0
75,B2022.001,1,Fraction Needed,0
75,B2022.001,1,Fraction Damaged,0
75,B2022.001,2,Number in DS,0
75,B2022.001,2,Fraction Needed,0.522924549629279
75,B2022.001,2,Fraction Damaged,0

75,B3011.011,-,Total in Building,117
75,B3011.011,-,Caused Unsafe Placard,False
75,B3011.011,1,Number in DS,0
75,B3011.011,1,Fraction Needed,0
75,B3011.011,1,Fraction Damaged,0
75,B3011.011,2,Number in DS,0
75,B3011.011,2,Fraction Needed,0.258422718689396
75,B3011.011,2,Fraction Damaged,0


76,-,-,Has Unsafe Placard,False
76,-,-,Collapse,False
76,-,-,Residual Drift,False

76,B1031.011b,-,Total in Building,16
76,B1031.011b,-,Caused Unsafe Placard,False
76,B1031.011b,1/0,Number in DS,0
76,B1031.011b,1/0,Fraction Needed,0
76,B1031.011b,1/0,Fraction Damaged,0
76,B1031.011b,1/1,Number in DS,0
76,B1031.011b,1/1,Fraction Needed,0
76,B1031.011b,1/1,Fraction Damaged,0
76,B1031.011b,2,Number in DS,0
76,B1031.011b,2,Fraction Needed,0.0801338391387846
76,B1031.011b,2,Fraction Damaged,0
76,B1031.011b,3,Number in DS,0
76,B1031.011b,3,Fraction Needed,0.123168153368812
76,B1031.011b,3,Fraction Damaged,0

76,B1033.001b,-,Total in Building,12
76,B1033.001b,-,Caused Unsafe Placard,False
76,B1033.001b,1,Number in DS,0
76,B1033.001b,1,Fraction Needed,0
76,B1033.001b,1,Fraction Damaged,0
76,B1033.001b,2,Number in DS,0
76,B1033.001b,2,Fraction Needed,0.454436065982719
76,B1033.001b,2,Fraction Damaged,0
76,B1033.001b,3,Number in DS,0
76,B1033.001b,3,Fraction Needed,0.458393857109293
76,B1033.001b,3,Fraction Damaged,0
76,B1033.001b,4,Number in DS,0
76,B1033.001b,4,Fraction Needed,0.404050585407966
76,B1033.001b,4,Fraction Damaged,0

76,B1035.022,-,Total in Building,24
76,B1035.022,-,Caused Unsafe Placard,False
76,B1035.022,1,Number in DS,0
76,B1035.022,1,Fraction Needed,0
76,B1035.022,1,Fraction Damaged,0
76,B1035.022,2,Number in DS,0
76,B1035.022,2,Fraction Needed,0.234321790283657
76,B1035.022,2,Fraction Damaged,0
76,B1035.022,3,Number in DS,0
76,B1035.022,3,Fraction Needed,0.988073252020756
76,B1035.022,3,Fraction Damaged,0

76,B1035.032,-,Total in Building,24
76,B1035.032,-,Caused Unsafe Placard,False
76,B1035.032,1,Number in DS,0
76,B1035.032,1,Fraction Needed,0
76,B1035.032,1,Fraction Damaged,0
76,B1035.032,2,Number in DS,0
76,B1035.032,2,Fraction Needed,0.181891517873702
76,B1035.032,2,Fraction Damaged,0
76,B1035.032,3,Number in DS,0
76,B1035.032,3,Fraction Needed,0.256429627094382
76,B1035.032,3,Fraction Damaged,0

76,B2022.001,-,Total in Building,864
76,B2022.001,-,Caused Unsafe Placard,False
76,B2022.001,1,Number in DS,0
76,B2022.001,1,Fraction Needed,0
76,B2022.001,1,Fraction Damaged,0
76,B2022.001,2,Number in DS,0
76,B2022.001,2,Fraction Needed,1
76,B2022.001,2,Fraction Damaged,0

76,B3011.011,-,Total in Building,117
76,B3011.011,-,Caused Unsafe Placard,False
76,B3011.011,1,Number in DS,0
76,B3011.011,1,Fraction Needed,0
76,B3011.011,1,Fraction Damaged,0
76,B3011.011,2,Number in DS,0
76,B3011.011,2,Fraction Needed,0.639339091981251
76,B3011.011,2,Fraction Damaged,0


77,-,-,Has Unsafe Placard,False
77,-,-,Collapse,False
77,-,-,Residual Drift,False

77,B1031.011b,-,Total in Building,16
77,B1031.011b,-,Caused Unsafe Placard,False
77,B1031.011b,1/0,Number in DS,0
77,B1031.011b,1/0,Fraction Needed,0
77,B1031.011b,1/0,Fraction Damaged,0
77,B1031.011b,1/1,Number in DS,0
77,B1031.011b,1/1,Fraction Needed,0
77,B1031.011b,1/1,Fraction Damaged,0
77,B1031.011b,2,Number in DS,0
77,B1031.011b,2,Fraction Needed,0.294444754701894
77,B1031.011b,2,Fraction Damaged,0
77,B1031.011b,3,Number in DS,0
77,B1031.011b,3,Fraction Needed,0.0892621249930549
77,B1031.011b,3,Fraction Damaged,0

77,B1033.001b,-,Total in Building,12
77,B1033.001b,-,Caused Unsafe Placard,False
77,B1033.001b,1,Number in DS,0
77,B1033.001b,1,Fraction Needed,0
77,B1033.001b,1,Fraction Damaged,0
77,B1033.001b,2,Number in DS,0
77,B1033.001b,2,Fraction Needed,1
77,B1033.001b,2,Fraction Damaged,0
