Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50
10,B1033.001b,4,Fraction Damaged,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0555555555555556,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

10,B1035.022,-,Total in Building,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
10,B1035.022,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,B1035.022,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.022,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.022,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.022,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.022,2,Fraction Needed,0.461751382299939,0.807587796209829,0.753783417379974,0.334455928687009,0.185403814900968,0.650410853365193,0.978033060087489,0.259655418369618,0.27740978882382,0.266646232838254,0.678569253924418,0.658196386447594,0.427039157966554,0.493274635084473,0.333147740574018,0.477831762926051,1,0.756532246596729,1,0.410902612754221,0.403083992777004,0.652627847060228,0.561595455861632,0.602960411804403,0.6512095537909,0.559260571706586,0.895173036160628,0.660323371856883,0.39516662241155,0.375418101105509,0.398023638786218,0.467523631203062,0.319410535654952,0.629922681873832,0.599213119631249,0.674810511981651,0.485894917225568,0.309804967897819,0.909087985922523,0.72916561605141,0.593682415753328,0.40736994662964,0.555175850904233,0.355676336411267,0.268461066010557,0.234443875296317,0.783662451585252,0.33629787226986,1,0.301911239210117
10,B1035.022,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.022,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.022,3,Fraction Needed,0.504589946977264,0.42837416074927,0.670225134335278,0.481054487397096,0.398009586038263,0.819158762479686,0.674984026343676,0.481394880300914,0.372343861535511,0.873526741801884,0.450803314513282,0.887668283421509,0.624115689386883,0.560619325263142,0.242534905939911,0.309542167127687,0.594090206842068,0.734464350754596,0.340602092854955,0.546011437371446,0.473580263163094,0.335392568164867,1,0.83503723667823,0.396864873762489,0.428938660632418,0.181010393682682,0.727879015189379,0.451539150187634,0.611498750531468,0.418341888324142,0.794248008449647,0.715137941179832,0.323610250081397,0.908386954715819,0.539168467869017,0.36306726622404,0.674305751137319,0.451372888121259,0.574603937477111,0.731215680429975,0.50594968741826,0.579028341546812,0.486379100371616,0.226302270565843,0.941153074437927,0.323786214974064,0.490030778843759,0.365702838184707,0.260036371165734
10,B1035.022,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

10,B1035.032,-,Total in Building,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
10,B1035.032,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,B1035.032,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.032,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.032,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.032,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,B1035.032,2,Fraction Needed,0.417860797109507,0.460885929007816,1,0.800271925715077,0.226680573489729,0.489925420828954,0.550938025168327,1,0.348676912211325,0.212894636546147,0.435542346793251,0.246589905603863,0.371497367190122,0.53787913648351,0.519287741727141,0.757396043033491,0.236320776440262,0.297198986349052,0.532777080320794,0.534935089824681,0.614091378634933,0.358331130816855,0.529696113226705,0.43350424354032,0.321907647572135,0.363055023631808,0.604260605348321,0.395282402767937,0.581267964861181,0.483656060051884,0.254991056753085,0.498759020528265,0.538530119193033,0.529393386831964,0.55823610836911,0.613686896671832,0.410676684650498,0.646160760909456,0.594594223251013,0.288653381132579,0.274199432931159,0.483337551735964,0.536380104951186,0.661334265900892,0.292316312176638,0.55623355175332,0.594620762324817,0.667791821115297,0.94978321692339,0.418342398801562
10,B1035.032,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694444444444444,0,0,0,0,0,0,0,0,0,0.00694444444444444,0,0,0,0,0,0,0
10,B1035.032,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1035.032,3,Fraction Needed,1,0.624891709009688,0.275432851877071,0.588070207416612,0.305729056827472,0.139812725946203,0.852822734757332,0.620390583877539,0.309935356805761,0.650396039790549,0.463482978436605,0.660741005565553,0.106800605326995,0.279575565773151,0.361001751174,0.483186416502991,0.455339820462046,1,0.60424708496445,0.568902385833469,0.378495405877938,0.425824541572206,0.548175295526982,0.666379655670732,0.271170018571057,0.244339774190571,0.881476058460009,0.577923052709666,0.497177974274352,0.743324999271027,0.350894233168907,0.370386682601919,0.159576108188561,0.389834771144338,0.490895708109128,0.288770054432803,1,1,0.727511227494654,0.223322385320929,1,0.230489601293525,0.537844887196588,0.620231637330558,0.616598482059231,0.396870303139024,0.316992784096578,0.614480432567382,0.704367325284661,0.34291818851469
10,B1035.032,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

10,B2022.001,-,Total in Building,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050
10,B2022.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,B2022.001,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B2022.001,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B2022.001,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B2022.001,2,Number in DS,17,0,0,3,5,0,24,13,1,8,4,0,0,3,10,1,6,0,1,1,3,1,1,3,7,1,1,0,2,0,0,5,35,4,3,0,4,2,0,1,2,0,28,7,11,13,5,5,3,0
10,B2022.001,2,Fraction Needed,0.47189296425922,1,1,1,0.610679943905257,1,0.404555271741543,1,1,0.840133576028216,0.389320193440792,0.430424828017534,1,0.823124629270788,0.482790741691965,1,1,0.342903785355099,1,0.948404185549742,0.523617936350385,0.981911004981265,0.884780953080477,0.471549809849586,0.865263296944695,1,0.571900658185981,0.381338733893858,0.412945707316939,1,0.695845220479054,1,0.352644900764839,1,0.930173146829687,1,0.708920448553232,1,0.206074430452767,0.813204776644296,0.512690635157525,0.455849762833707,1,0.945492254692873,1,1,1,0.757849050745485,1,0.481227762097337
10,B2022.001,2,Fraction Damaged,0.00419753086419753,0,0,0.000740740740740741,0.00123456790123457,0,0.00592592592592593,0.00320987654320988,0.000246913580246914,0.00197530864197531,0.000987654320987654,0,0,0.000740740740740741,0.00246913580246914,0.000246913580246914,0.00148148148148148,0,0.000246913580246914,0.000246913580246914,0.000740740740740741,0.000246913580246914,0.000246913580246914,0.000740740740740741,0.0017283950617284,0.000246913580246914,0.000246913580246914,0,0.000493827160493827,0,0,0.00123456790123457,0.00864197530864197,0.000987654320987654,0.000740740740740741,0,0.000987654320987654,0.000493827160493827,0,0.000246913580246914,0.000493827160493827,0,0.00691358024691358,0.0017283950617284,0.00271604938271605,0.00320987654320988,0.00123456790123457,0.00123456790123457,0.000740740740740741,0

10,B3011.011,-,Total in Building,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549
10,B3011.011,-,Caused Unsafe Placard,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True
10,B3011.011,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B3011.011,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B3011.011,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B3011.011,2,Number in DS,549,519,524,540,549,477,549,549,547,548,548,308,511,525,549,547,548,518,310,548,540,541,532,537,549,546,549,383,546,500,546,548,549,547,517,511,544,468,519,528,530,543,547,549,537,548,549,540,548,528
10,B3011.011,2,Fraction Needed,0.641478048090451,0.68627920621666,0.298952054421803,0.569819700078005,0.63281792759012,0.612274706102681,1,0.452023950231436,0.900768179752534,0.377536844051313,0.689799198737101,0.492521023718956,0.399290386137846,0.750358441111884,0.448702823110154,0.4890483043752,0.358796319898576,0.294959655590909,0.387703294571387,1,0.287741076553994,0.365602677098472,0.94957549989938,0.553118888146536,1,0.600793671566815,0.234475779406277,0.613312719945846,0.719874798497402,0.290900617991262,0.376176174951484,0.183785275929229,0.707680626206052,0.527803051775751,0.279028265088858,0.401476910393579,1,0.668022502686558,0.419442806652576,0.55294186779763,0.583100142754056,0.517630198715572,0.415355189585161,0.523070801844865,0.7510047932909,0.692027986945127,0.436743453313829,1,0.16556728216263,0.137559573526175
10,B3011.011,2,Fraction Damaged,1,0.945355191256831,0.954462659380692,0.983606557377049,1,0.868852459016393,1,1,0.996357012750455,0.998178506375228,0.998178506375228,0.561020036429873,0.930783242258652,0.956284153005464,1,0.996357012750455,0.998178506375228,0.943533697632058,0.564663023679417,0.998178506375228,0.983606557377049,0.985428051001822,0.969034608378871,0.978142076502732,1,0.994535519125683,1,0.697632058287796,0.994535519125683,0.910746812386157,0.994535519125683,0.998178506375228,1,0.996357012750455,0.941712204007286,0.930783242258652,0.990892531876138,0.852459016393443,0.945355191256831,0.961748633879781,0.965391621129326,0.989071038251366,0.996357012750455,1,0.978142076502732,0.998178506375228,1,0.983606557377049,0.998178506375228,0.961748633879781

10,B1031.021b,-,Total in Building,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
10,B1031.021b,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,B1031.021b,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1031.021b,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1031.021b,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1031.021b,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1031.021b,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1031.021b,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1031.021b,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B1031.021b,2,Fraction Needed,0.0378890955589397,0.0120948298818674,0.0190284059002881,0.0164545969416817,0.0320208863415616,0.0240797189491937,0.0343085589572157,0.0224638724339481,0.0151238556998752,0.0345247712304187,0.0278185689016817,0.0304173674975261,0.0135332235096448,0.0168825384309813,0.0113849997665536,0.0339701140077677,0.0184149803402679,0.0252518840113389,0.0206888479283064,0.0337070517877617,0.0170802443918709,0.0538877197607095,0.0188203398865439,0.0211581421975254,0.011621156749147,0.0336582223595547,0.0377401745065793,0.00839158579912859,0.011925132509715,0.0225247072842678,0.0202015685587011,0.0371785573828307,0.0210595508419197,0.008959724141145,0.0106492360054982,0.00780954173505702,0.0242923006583041,0.0181577240443727,0.0115946433108118,0.0151108960112395,0.0128966420959704,0.0251768365457885,0.0266466612849125,0.0188300068547925,0.0198903791896378,0.0232617440632695,0.0169518270813916,0.0382805612373552,0.0113453578436389,0.0141305777039654
10,B1031.021b,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


11,-,-,Has Unsafe Placard,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,-,-,Collapse,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
11,-,-,Residual Drift,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False

11,B1031.001,-,Total in Building,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
11,B1031.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,B1031.001,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,2,Fraction Needed,0.178466340165545,0.437739498635174,0.253076923448472,0.518542332965275,0.228455873874059,0.0544368699167376,0.153158447409494,0.301178917630607,0.295709073445855,0.139041043292577,0.107291938109239,0.28824231830123,0.253120934296723,0.285102393051485,0.141869599593879,0.198695256340365,0.388249961863027,0.28828465548554,0.131052838166902,0.0867350653163048,0.157039660290875,0.116184142276434,0.170404175366567,1,0.107271391220173,0.238782639298768,0.199415392185536,0.269751980414831,0.197970393865031,0.185225788832428,0.312568333366452,0.209592548457962,0.0766443180593187,0.218029269089236,0.33687566256438,0.244712824202074,0.193400019317563,0.317232449830405,0.249414966751792,0.244301235781039,0.12330015268871,0.180542179849133,0.218334779449546,0.352253655542222,0.13839087645474,0.213448270559808,0.150570742503179,0.251950413686601,0.149667547379191,0.305865120835953
11,B1031.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1031.001,3,Fraction Needed,0.144335006175228,0.215709638467403,0.0714955267163105,0.103755818529174,0.0797445131841082,0.312129064330695,0.0615836248348891,0.175557615632144,0.149575618586489,0.151917849233799,0.0525776244055521,0.156584309950158,0.0659429696502813,0.159129078922607,0.0746496294304692,0.0735971894671021,0.115056258426912,0.115846009778344,0.0760017026166702,0.108036537539203,0.136942508670841,0.0642780636897493,0.0534899589236372,0.259201877785379,0.0842298232198513,0.13996489969787,0.135635258761703,0.117742691713802,0.198324203187576,0.106003822978643,0.0795910458130879,0.283294289584024,0.0818195796701591,0.070485911074538,0.0601060514657573,0.083910957978726,0.114328973651971,0.0863154592634055,0.0995028156883414,0.145675604086937,0.126386984220172,0.169144751858694,0.0851932779911348,0.0544503154774543,0.157586994967171,0.111983968671346,0.26284313538754,0.08630366270526,0.107184132959658,0.194419864688758
11,B1031.001,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

11,B1033.001b,-,Total in Building,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
11,B1033.001b,-,Caused Unsafe Placard,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,False,True,True,False
11,B1033.001b,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1033.001b,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1033.001b,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,B1033.001b,2,Number in DS,21,24,25,25,20,20,20,17,18,22,19,22,17,24,18,11,19,14,23,17,16,19,17,19,18,20,20,21,22,23,19,20,20,18,22,18,15,24,20,18,19,20,25,20,12,26,27,22,16,19
11,B1033.001b,2,Fraction Needed,0.372964816642295,0.353020396727413,0.619280355414356,0.379224630207852,1,1,0.428092887854569,0.549021253176127,0.84078131460541,0.755953311144201,0.941001692065236,0.517794071854207,0.760086362720778,0.752481451688529,0.276112383503484,0.533614554543887,0.533211966782633,0.31509843531118,0.838341860091688,1,0.845257579910992,1,0.609546509671149,0.463285803520906,0.566172397898178,0.736192022838164,0.811994982967131,1,0.48348957381739,0.33797999733756,0.508021723273179,0.664923946259916,0.552576063562401,0.895425395889109,0.339096336670762,0.769402562821333,0.527420270451228,0.330109593582902,0.3423146035342,0.506847748217865,0.91808692882835,0.621745466877952,0.168055914742087,0.931238666224091,0.483119801231641,0.533828195969694,1,0.617700522741649,0.469270753615827,0.781450483901868
11,B1033.001b,2,Fraction Damaged,0.583333333333333,0.666666666666667,0.694444444444444,0.694444444444444,0.555555555555556,0.555555555555556,0.555555555555556,0.472222222222222,0.5,0.611111111111111,0.527777777777778,0.611111111111111,0.472222222222222,0.666666666666667,0.5,0.305555555555556,0.527777777777778,0.388888888888889,0.638888888888889,0.472222222222222,0.444444444444444,0.527777777777778,0.472222222222222,0.527777777777778,0.5,0.555555555555556,0.555555555555556,0.583333333333333,0.611111111111111,0.638888888888889,0.527777777777778,0.555555555555556,0.555555555555556,0.5,0.611111111111111,0.5,0.416666666666667,0.666666666666667,0.555555555555556,0.5,0.527777777777778,0.555555555555556,0.694444444444444,0.555555555555556,0.333333333333333,0.722222222222222,0.75,0.611111111111111,0.444444444444444,0.527777777777778
11,B1033.001b,3,Number in DS,3,6,4,2,6,8,6,6,8,5,9,7,4,2,6,16,6,8,3,10,2,11,6,4,5,8,4,10,6,8,4,7,4,5,9,8,9,5,8,7,1,2,8,7,12,6,4,4,2,7
11,B1033.001b,3,Fraction Needed,0.630980075596599,0.410587862441376,0.572335055657166,0.545773483054551,0.68093986502034,0.234654798996822,0.281025608636616,0.188945939520707,0.143723862847746,0.528765615758766,0.622805403847174,0.582959952268068,1,0.255901439147223,0.46256985861132,0.331080582146162,0.25405774997427,0.276175153145949,0.735894883270361,0.428408448708154,0.249637902811345,0.335069465248465,0.249812643792186,0.456161411213355,1,0.386339709385853,0.513894274804049,0.659694396706235,0.793703090250635,0.33366102648218,0.374162449019728,0.549346805213783,0.197769229586414,0.685182388841497,0.168885133456306,0.846385059583153,0.577426195699188,0.107588143305994,0.592211558967826,0.764614855087912,1,0.503166677960638,0.304813600107449,0.381593135202082,0.746935956253834,1,0.462234557296979,0.516021993003651,0.249491859893186,0.879130383256285
11,B1033.001b,3,Fraction Damaged,0.0833333333333333,0.166666666666667,0.111111111111111,0.0555555555555556,0.166666666666667,0.222222222222222,0.166666666666667,0.166666666666667,0.222222222222222,0.138888888888889,0.25,0.194444444444444,0.111111111111111,0.0555555555555556,0.166666666666667,0.444444444444444,0.166666666666667,0.222222222222222,0.0833333333333333,0.277777777777778,0.0555555555555556,0.305555555555556,0.166666666666667,0.111111111111111,0.138888888888889,0.222222222222222,0.111111111111111,0.277777777777778,0.166666666666667,0.222222222222222,0.111111111111111,0.194444444444444,0.111111111111111,0.138888888888889,0.25,0.222222222222222,0.25,0.138888888888889,0.222222222222222,0.194444444444444,0.0277777777777778,0.0555555555555556,0.222222222222222,0.194444444444444,0.333333333333333,0.166666666666667,0.111111111111111,0.111111111111111,0.0555555555555556,0.194444444444444
11,B1033.001b,4,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
